user_id,事件,时间,顺序
1188303203402260480,equipment,2023-12-26 00:13:18.814,1
1188303203402260480,equipment,2023-12-26 00:13:18.814,1
1188303203402260480,role_recruit,2023-12-25 20:03:59.484,3
1182062899867164672,role_recruit,2023-12-08 21:02:29.716,1
1182062899867164672,role_recruit,2023-12-08 21:02:23.655,2
1182062899867164672,equipment,2023-12-08 21:02:05.501,3
1181037837894553600,role_recruit,2023-12-07 14:42:32.996,1
1181037837894553600,equipment,2023-12-07 14:42:16.289,2
1181037837894553600,equipment,2023-12-07 14:42:16.289,2
1182154564824997888,Game_Level_enter,2023-12-07 17:40:31.765,1
1182154564824997888,equipment,2023-12-07 17:40:30.100,2
1182154564824997888,equipment,2023-12-07 17:40:26.993,3
1180973940462329865,Game_Level_enter,2023-12-07 15:04:55.835,1
1180973940462329865,equipment,2023-12-07 14:14:58.921,2
1180973940462329865,equipment,2023-12-07 14:14:58.920,3
1181708660284329984,Game_Level_enter,2023-12-07 22:04:11.651,1
1181708660284329984,equipment,2023-12-07 22:01:38.341,2
1181708660284329984,equipment,2023-12-07 22:01:38.341,2
1181708660284329984,equipment,2023-12-07 22:01:38.341,2
1181708660284329984,equipment,2023-12-07 22:01:38.341,2
1188248040855576576,equipment,2023-12-30 11:54:04.060,1
1188248040855576576,equipment,2023-12-30 11:54:04.058,2
1188248040855576576,equipment,2023-12-30 11:54:04.056,3
1187742150431879170,role_recruit,2023-12-24 16:09:11.297,1
1187742150431879170,equipment,2023-12-24 16:09:03.692,2
1187742150431879170,Game_Level_enter,2023-12-24 16:02:21.064,3
1188114465128718336,equipment,2023-12-24 19:44:24.984,1
1188114465128718336,equipment,2023-12-24 17:00:58.799,2
1188114465128718336,equipment,2023-12-24 17:00:52.559,3
1188168441677221888,equipment,2023-12-26 08:22:37.731,1
1188168441677221888,equipment,2023-12-26 08:22:13.782,2
1188168441677221888,draw_card,2023-12-25 16:00:48.751,3
1181216108821094400,draw_card,2023-12-24 19:08:24.885,1
1181216108821094400,equipment,2023-12-24 19:08:24.583,2
1181216108821094400,equipment,2023-12-24 19:08:24.582,3
1188244490431762440,equipment,2023-12-25 08:27:30.366,1
1188244490431762440,equipment,2023-12-25 08:27:30.366,1
1188244490431762440,equipment,2023-12-24 11:45:08.562,3
1190821937023033344,Game_Level_enter,2023-12-31 22:34:56.621,1
1190821937023033344,equipment,2023-12-31 16:01:59.648,2
1190821937023033344,Game_Level_enter,2023-12-31 15:14:10.862,3
1190849710772985868,role_recruit,2023-12-31 19:10:04.725,1
1190849710772985868,role_recruit,2023-12-31 19:09:56.872,2
1190849710772985868,equipment,2023-12-31 04:17:24.564,3
1184062702847266816,draw_card,2023-12-17 10:57:12.382,1
1184062702847266816,equipment,2023-12-17 10:57:12.165,2
1184062702847266816,equipment,2023-12-17 10:57:12.164,3
1181003332324429824,equipment,2023-12-05 23:13:47.129,1
1181003332324429824,equipment,2023-12-05 23:13:47.128,2
1181003332324429824,equipment,2023-12-05 23:13:47.127,3
1181161411322064896,equipment,2023-12-04 11:08:04.761,1
1181161411322064896,equipment,2023-12-04 11:07:59.149,2
1181161411322064896,equipment,2023-12-04 11:07:54.911,3
1180474235504562176,draw_card,2023-12-04 09:27:06.196,1
1180474235504562176,equipment,2023-12-04 09:27:06.075,2
1180474235504562176,equipment,2023-12-04 09:27:06.074,3
1184439480371646464,Game_Level_enter,2023-12-15 10:21:33.219,1
1184439480371646464,Game_Level_enter,2023-12-15 10:05:44.509,2
1184439480371646464,Game_Level_enter,2023-12-15 09:44:48.477,3
1187370730539462656,equipment,2023-12-24 14:32:45.878,1
1187370730539462656,role_recruit,2023-12-24 14:32:04.456,2
1187370730539462656,role_recruit,2023-12-24 14:31:56.838,3
1186804700146569216,equipment,2023-12-23 17:14:22.292,1
1186804700146569216,equipment,2023-12-23 17:14:19.059,2
1186804700146569216,equipment,2023-12-23 17:14:19.059,2
1182063813910867968,Game_Level_enter,2023-12-27 19:14:47.661,1
1182063813910867968,draw_card,2023-12-14 01:19:11.744,2
1182063813910867968,equipment,2023-12-14 01:19:11.507,3
1185654927888748544,In_appPurchases_BuyFailed,2023-12-29 18:08:15.695,1
1185654927888748544,equipment,2023-12-29 18:07:53.909,2
1185654927888748544,Game_Level_enter,2023-12-29 18:00:01.235,3
1188533565957087234,draw_card,2023-12-25 15:45:02.385,1
1188533565957087234,equipment,2023-12-25 15:45:02.165,2
1188533565957087234,Game_Level_enter,2023-12-24 19:06:40.347,3
1188133087058337792,role_recruit,2023-12-25 19:07:00.071,1
1188133087058337792,equipment,2023-12-25 01:18:56.771,2
1188133087058337792,equipment,2023-12-25 01:18:56.769,3
1187451991706574850,equipment,2023-12-24 01:22:36.197,1
1187451991706574850,equipment,2023-12-24 01:10:40.729,2
1187451991706574850,equipment,2023-12-24 01:10:40.728,3
1188529650985345026,equipment,2023-12-27 15:41:43.437,1
1188529650985345026,equipment,2023-12-27 15:41:41.953,2
1188529650985345026,equipment,2023-12-27 15:41:40.259,3
1188315506927476736,Game_Level_enter,2023-12-25 17:47:10.152,1
1188315506927476736,equipment,2023-12-25 17:46:23.882,2
1188315506927476736,equipment,2023-12-25 17:46:23.881,3
1187467078647422976,Game_Level_enter,2023-12-24 06:15:11.967,1
1187467078647422976,role_recruit,2023-12-24 06:14:03.776,2
1187467078647422976,Game_Level_enter,2023-12-21 20:00:02.252,3
1188592796076879872,role_recruit,2023-12-25 10:13:42.508,1
1188592796076879872,equipment,2023-12-25 10:13:02.029,2
1188592796076879872,equipment,2023-12-25 10:12:00.831,3
1187883841809821696,role_recruit,2023-12-25 10:31:34.632,1
1187883841809821696,equipment,2023-12-25 10:28:51.789,2
1187883841809821696,equipment,2023-12-25 10:28:51.789,2
1188597109780127752,Game_Level_enter,2023-12-27 06:32:18.966,1
1188597109780127752,equipment,2023-12-27 06:31:58.376,2
1188597109780127752,equipment,2023-12-27 06:31:50.237,3
1188597109780127752,equipment,2023-12-27 06:31:50.237,3
1187145052829261824,equipment,2023-12-24 08:48:11.644,1
1187145052829261824,equipment,2023-12-24 08:48:11.644,1
1187145052829261824,Game_Level_enter,2023-12-24 08:24:05.755,3
1188105819422466048,equipment,2023-12-26 21:44:52.261,1
1188105819422466048,equipment,2023-12-26 21:44:52.260,2
1188105819422466048,equipment,2023-12-26 21:44:52.259,3
1188492940201172992,role_recruit,2023-12-31 10:05:16.504,1
1188492940201172992,equipment,2023-12-31 10:01:46.002,2
1188492940201172992,equipment,2023-12-31 10:01:46.002,2
1188152978712825856,Game_Level_enter,2023-12-25 08:28:51.258,1
1188152978712825856,equipment,2023-12-25 08:27:22.781,2
1188152978712825856,equipment,2023-12-25 08:27:22.780,3
1187900559949041664,Game_Level_enter,2023-12-25 01:53:20.395,1
1187900559949041664,role_recruit,2023-12-25 01:52:20.113,2
1187900559949041664,role_recruit,2023-12-25 01:52:13.281,3
1188469708165222400,Game_Level_enter,2023-12-24 15:27:02.663,1
1188469708165222400,role_recruit,2023-12-24 15:26:26.108,2
1188469708165222400,role_recruit,2023-12-24 15:25:37.189,3
1187512047936479248,equipment,2023-12-24 11:28:26.587,1
1187512047936479248,equipment,2023-12-24 11:28:21.670,2
1187512047936479248,equipment,2023-12-24 11:28:09.047,3
1188225405346131968,role_recruit,2023-12-25 14:05:05.454,1
1188225405346131968,role_recruit,2023-12-25 14:05:00.478,2
1188225405346131968,role_recruit,2023-12-25 14:04:55.386,3
1184049073963937792,draw_card,2023-12-24 14:56:47.758,1
1184049073963937792,equipment,2023-12-24 14:56:47.643,2
1184049073963937792,equipment,2023-12-24 14:56:47.643,2
1188261518194515976,equipment,2023-12-27 01:47:54.316,1
1188261518194515976,draw_card,2023-12-27 01:47:14.638,2
1188261518194515976,equipment,2023-12-27 01:47:14.302,3
1188478465087639552,Game_Level_enter,2023-12-26 22:11:42.742,1
1188478465087639552,Game_Level_enter,2023-12-24 21:39:36.440,2
1188478465087639552,role_recruit,2023-12-24 14:56:56.716,3
1182501952383102976,equipment,2023-12-24 03:06:36.748,1
1182501952383102976,equipment,2023-12-24 03:06:15.546,2
1182501952383102976,equipment,2023-12-24 03:06:15.546,2
1188502527528673280,equipment,2023-12-26 15:02:23.617,1
1188502527528673280,equipment,2023-12-26 15:02:20.421,2
1188502527528673280,equipment,2023-12-26 15:02:17.158,3
1190747501951463426,equipment,2023-12-31 23:39:06.784,1
1190747501951463426,equipment,2023-12-31 23:35:16.125,2
1190747501951463426,Game_Level_enter,2023-12-31 23:14:48.161,3
1188271868289749002,role_recruit,2023-12-31 23:43:29.110,1
1188271868289749002,role_recruit,2023-12-31 23:43:23.252,2
1188271868289749002,Game_Level_enter,2023-12-31 23:38:57.499,3
1190039044982050831,Game_Level_enter,2023-12-31 18:04:05.175,1
1190039044982050831,Game_Level_enter,2023-12-31 18:02:58.404,2
1190039044982050831,role_recruit,2023-12-31 18:01:53.892,3
1191148560154894349,Game_Level_enter,2023-12-31 23:47:43.184,1
1191148560154894349,role_recruit,2023-12-31 23:46:58.016,2
1191148560154894349,Game_Level_enter,2023-12-31 23:39:22.297,3
1191089895989321728,Game_Level_enter,2023-12-31 19:56:11.636,1
1191089895989321728,role_recruit,2023-12-31 19:54:24.668,2
1191089895989321728,Game_Level_enter,2023-12-31 19:46:08.175,3
1191107875691311106,equipment,2023-12-31 22:14:44.592,1
1191107875691311106,Game_Level_enter,2023-12-31 21:52:28.323,2
1191107875691311106,equipment,2023-12-31 21:51:11.268,3
1189690061134770176,role_recruit,2023-12-29 15:27:05.808,1
1189690061134770176,equipment,2023-12-29 15:25:42.961,2
1189690061134770176,equipment,2023-12-29 15:25:42.960,3
1189582700701294600,equipment,2023-12-29 19:18:40.167,1
1189582700701294600,Game_Level_enter,2023-12-29 19:00:31.904,2
1189582700701294600,draw_card,2023-12-29 18:59:56.652,3
1188561708222783488,Game_Level_enter,2023-12-28 11:04:29.424,1
1188561708222783488,equipment,2023-12-28 11:04:25.170,2
1188561708222783488,equipment,2023-12-28 11:04:21.417,3
1189409498431758336,equipment,2023-12-29 09:10:56.430,1
1189409498431758336,equipment,2023-12-29 09:10:53.158,2
1189409498431758336,equipment,2023-12-29 09:10:52.676,3
1182415553952747520,Game_Level_enter,2023-12-14 23:40:57.497,1
1182415553952747520,equipment,2023-12-14 23:40:44.846,2
1182415553952747520,equipment,2023-12-14 23:40:42.406,3
1185865372549525504,Game_Level_enter,2023-12-24 22:48:56.294,1
1185865372549525504,role_recruit,2023-12-24 22:48:20.607,2
1185865372549525504,role_recruit,2023-12-24 22:47:56.683,3
1186362086167425024,role_recruit,2023-12-23 18:08:10.979,1
1186362086167425024,role_recruit,2023-12-23 18:07:35.777,2
1186362086167425024,equipment,2023-12-23 18:05:48.743,3
1186435147671543808,equipment,2023-12-29 17:47:17.656,1
1186435147671543808,equipment,2023-12-29 17:47:13.049,2
1186435147671543808,equipment,2023-12-19 11:21:12.846,3
1185993673922318340,role_recruit,2023-12-20 07:49:28.906,1
1185993673922318340,equipment,2023-12-19 23:51:33.792,2
1185993673922318340,Game_Level_enter,2023-12-19 23:33:44.868,3
1186452013915836416,Game_Level_enter,2023-12-19 06:51:55.388,1
1186452013915836416,equipment,2023-12-19 06:50:49.742,2
1186452013915836416,role_recruit,2023-12-19 06:50:24.313,3
1189048148807397379,role_recruit,2023-12-28 03:53:56.516,1
1189048148807397379,equipment,2023-12-28 03:53:16.295,2
1189048148807397379,equipment,2023-12-28 03:53:16.295,2
1189077478539272192,Game_Level_enter,2023-12-29 07:27:15.849,1
1189077478539272192,equipment,2023-12-29 07:26:20.234,2
1189077478539272192,equipment,2023-12-28 18:48:21.837,3
1189077478539272192,equipment,2023-12-28 18:48:21.837,3
1189077478539272192,equipment,2023-12-28 18:48:21.837,3
1189319463011360776,equipment,2023-12-31 21:21:03.314,1
1189319463011360776,equipment,2023-12-31 21:21:03.314,1
1189319463011360776,equipment,2023-12-31 21:21:03.314,1
1189319463011360776,equipment,2023-12-31 21:21:03.314,1
1189319463011360776,equipment,2023-12-31 21:21:03.314,1
1188903446200197124,Game_Level_enter,2023-12-28 13:39:39.258,1
1188903446200197124,equipment,2023-12-28 13:39:19.215,2
1188903446200197124,equipment,2023-12-28 13:39:17.256,3
1181089189404356608,Game_Level_enter,2023-12-09 19:33:20.662,1
1181089189404356608,role_recruit,2023-12-09 19:32:14.482,2
1181089189404356608,equipment,2023-12-09 19:30:49.531,3
1186496097976066048,equipment,2023-12-21 23:03:32.836,1
1186496097976066048,equipment,2023-12-21 23:03:26.997,2
1186496097976066048,equipment,2023-12-21 23:03:26.995,3
1186449867484962822,Game_Level_enter,2023-12-20 21:03:48.905,1
1186449867484962822,role_recruit,2023-12-20 21:03:19.055,2
1186449867484962822,Game_Level_enter,2023-12-20 07:51:44.494,3
1186575410914144256,Game_Level_enter,2023-12-19 19:39:11.392,1
1186575410914144256,Game_Level_enter,2023-12-19 19:38:14.514,2
1186575410914144256,equipment,2023-12-19 19:37:08.231,3
1186524930951360512,role_recruit,2023-12-31 13:50:48.921,1
1186524930951360512,equipment,2023-12-31 13:50:30.271,2
1186524930951360512,equipment,2023-12-31 13:50:07.539,3
1186016248157179904,role_recruit,2023-12-19 12:32:03.772,1
1186016248157179904,equipment,2023-12-19 12:31:59.879,2
1186016248157179904,Game_Level_enter,2023-12-19 12:16:47.943,3
1186331718718595077,equipment,2023-12-20 15:14:06.083,1
1186331718718595077,equipment,2023-12-20 15:14:06.083,1
1186331718718595077,equipment,2023-12-20 15:13:58.815,3
1186331718718595077,equipment,2023-12-20 15:13:58.815,3
1186414931419865090,role_recruit,2023-12-20 22:28:12.676,1
1186414931419865090,role_recruit,2023-12-20 22:28:09.993,2
1186414931419865090,equipment,2023-12-20 22:27:47.263,3
1185681189327876098,role_recruit,2023-12-19 09:04:34.528,1
1185681189327876098,role_recruit,2023-12-19 09:04:30.194,2
1185681189327876098,In_appPurchases_BuySuccess,2023-12-19 09:04:25.913,3
1186679192503197698,equipment,2023-12-20 14:59:42.919,1
1186679192503197698,equipment,2023-12-20 14:59:42.918,2
1186679192503197698,Game_Level_enter,2023-12-20 14:51:49.480,3
1181168472701284352,equipment,2023-12-06 06:37:15.965,1
1181168472701284352,equipment,2023-12-06 06:37:15.964,2
1181168472701284352,Game_Level_enter,2023-12-06 06:20:42.184,3
1181312787134025728,equipment,2023-12-26 20:35:11.904,1
1181312787134025728,Game_Level_enter,2023-12-26 20:32:44.220,2
1181312787134025728,equipment,2023-12-26 20:32:24.250,3
1186219115149275137,Game_Level_enter,2023-12-24 11:28:23.796,1
1186219115149275137,Game_Level_enter,2023-12-24 11:22:12.491,2
1186219115149275137,Game_Level_enter,2023-12-24 11:16:00.699,3
1187990001393078272,equipment,2023-12-24 18:39:54.228,1
1187990001393078272,equipment,2023-12-24 18:39:46.000,2
1187990001393078272,role_recruit,2023-12-24 18:39:31.827,3
1189330658011394052,role_recruit,2023-12-28 22:52:06.049,1
1189330658011394052,equipment,2023-12-28 22:51:23.993,2
1189330658011394052,Game_Level_enter,2023-12-28 22:35:54.515,3
1185335503226941440,equipment,2023-12-16 21:55:32.774,3
1185375121037070336,equipment,2023-12-17 23:20:39.851,1
1185375121037070336,equipment,2023-12-17 23:20:39.845,2
1185375121037070336,equipment,2023-12-16 20:05:01.840,3
1185708687956643840,role_recruit,2023-12-18 13:17:07.683,1
1185708687956643840,role_recruit,2023-12-18 13:17:02.967,2
1185708687956643840,role_recruit,2023-12-18 13:16:56.539,3
1185717965316689920,equipment,2023-12-17 16:34:33.847,1
1185717965316689920,Game_Level_enter,2023-12-17 16:19:44.909,2
1185717965316689920,equipment,2023-12-17 16:19:40.924,3
1185674028724002816,role_recruit,2023-12-17 17:21:41.036,1
1185674028724002816,Game_Level_enter,2023-12-17 17:01:51.164,2
1185674028724002816,equipment,2023-12-17 16:51:27.070,3
1185345165078831104,Game_Level_enter,2023-12-17 15:44:55.146,1
1185345165078831104,Game_Level_enter,2023-12-17 15:40:06.959,2
1185345165078831104,equipment,2023-12-17 15:38:56.244,3
1185268206562975744,draw_card,2023-12-17 22:35:09.819,1
1185268206562975744,equipment,2023-12-17 22:35:09.532,2
1185268206562975744,draw_card,2023-12-17 22:35:08.204,3
1185381737673265152,equipment,2023-12-17 09:35:42.004,1
1185381737673265152,equipment,2023-12-17 09:35:24.534,2
1185381737673265152,equipment,2023-12-17 09:34:21.437,3
1185666278103199744,equipment,2023-12-17 18:53:01.832,1
1185666278103199744,equipment,2023-12-17 18:50:48.641,2
1185666278103199744,equipment,2023-12-17 18:50:46.091,3
1182656953533345792,role_recruit,2023-12-10 20:54:07.650,1
1182656953533345792,role_recruit,2023-12-10 20:54:04.397,2
1182656953533345792,role_recruit,2023-12-10 20:54:00.250,3
1183444440404987904,equipment,2023-12-12 22:40:59.498,1
1183444440404987904,equipment,2023-12-12 22:40:46.580,2
1183444440404987904,role_recruit,2023-12-12 22:38:17.909,3
1183159333815332864,equipment,2023-12-13 11:28:22.406,1
1183159333815332864,equipment,2023-12-13 11:28:22.404,2
1183159333815332864,equipment,2023-12-13 11:28:22.402,3
1180936313449230336,Game_Level_enter,2023-12-10 17:52:10.436,1
1180936313449230336,equipment,2023-12-10 17:49:22.079,2
1180936313449230336,equipment,2023-12-10 17:49:22.078,3
1182255580677419008,equipment,2023-12-11 15:44:58.849,1
1182255580677419008,equipment,2023-12-11 15:44:58.310,2
1182255580677419008,equipment,2023-12-11 15:44:57.623,3
1183441921238904832,equipment,2023-12-12 23:25:46.172,1
1183441921238904832,equipment,2023-12-12 23:25:43.556,2
1183441921238904832,equipment,2023-12-12 23:25:43.555,3
1183408360490278914,equipment,2023-12-12 11:51:48.196,1
1183408360490278914,Game_Level_enter,2023-12-12 11:33:18.945,2
1183408360490278914,equipment,2023-12-12 08:54:41.877,3
1183060373515800576,role_recruit,2023-12-12 15:47:07.164,1
1183060373515800576,equipment,2023-12-12 15:46:53.362,2
1183060373515800576,equipment,2023-12-12 15:45:36.462,3
1183289238511169541,Game_Level_enter,2023-12-10 18:33:37.071,1
1183289238511169541,equipment,2023-12-10 18:33:34.469,2
1183289238511169541,equipment,2023-12-10 18:33:34.469,2
1183202746963079173,role_recruit,2023-12-10 20:25:16.374,1
1183202746963079173,role_recruit,2023-12-10 20:25:09.743,2
1183202746963079173,equipment,2023-12-10 20:24:56.057,3
1183314938429448192,role_recruit,2023-12-11 22:12:15.459,1
1183314938429448192,role_recruit,2023-12-11 22:11:52.135,2
1183314938429448192,equipment,2023-12-11 22:10:16.224,3
1180537261809209344,equipment,2023-12-10 09:23:49.180,1
1180537261809209344,Game_Level_enter,2023-12-10 09:04:48.733,2
1180537261809209344,role_recruit,2023-12-10 09:00:06.672,3
1182848739157479424,role_recruit,2023-12-11 00:56:34.473,1
1182848739157479424,equipment,2023-12-11 00:56:06.294,2
1182848739157479424,Game_Level_enter,2023-12-11 00:44:37.043,3
1185366673847226368,Game_Level_enter,2023-12-18 13:24:15.344,1
1185366673847226368,equipment,2023-12-18 13:24:05.208,2
1185366673847226368,role_recruit,2023-12-18 13:21:33.479,3
1185765874225651712,Game_Level_enter,2023-12-18 16:39:26.549,1
1185765874225651712,role_recruit,2023-12-18 16:38:59.292,2
1185765874225651712,equipment,2023-12-18 16:38:44.635,3
1186020689090453504,Game_Level_enter,2023-12-19 20:08:27.394,1
1186020689090453504,Game_Level_enter,2023-12-19 02:31:08.571,2
1186020689090453504,Game_Level_enter,2023-12-18 02:39:34.652,3
1186098314345455616,Game_Level_enter,2023-12-19 18:12:01.301,1
1186098314345455616,draw_card,2023-12-19 18:10:43.984,2
1186098314345455616,equipment,2023-12-19 18:10:43.901,3
1186093348687974400,role_recruit,2023-12-29 08:27:15.825,1
1186093348687974400,equipment,2023-12-22 20:25:17.216,2
1186093348687974400,equipment,2023-12-22 20:25:12.666,3
1180738998042112002,draw_card,2023-12-05 06:18:47.214,1
1180738998042112002,equipment,2023-12-05 06:18:47.130,2
1180738998042112002,equipment,2023-12-05 06:18:47.129,3
1183179317253771268,equipment,2023-12-18 22:28:49.092,1
1183179317253771268,role_recruit,2023-12-18 22:28:00.215,2
1183179317253771268,role_recruit,2023-12-18 22:26:56.854,3
1182083128609484800,equipment,2023-12-13 01:30:15.123,1
1182083128609484800,equipment,2023-12-13 01:30:10.960,2
1182083128609484800,equipment,2023-12-13 01:30:06.056,3
1184301087075610624,Game_Level_enter,2023-12-15 02:53:42.157,1
1184301087075610624,role_recruit,2023-12-15 02:52:47.522,2
1184301087075610624,role_recruit,2023-12-15 02:52:42.116,3
1184321648669499392,Game_Level_enter,2023-12-23 18:24:45.283,1
1184321648669499392,Game_Level_enter,2023-12-13 20:10:50.263,2
1184321648669499392,role_recruit,2023-12-13 02:39:15.387,3
1184296769207406592,Game_Level_enter,2023-12-15 01:49:33.642,1
1184296769207406592,Game_Level_enter,2023-12-13 02:21:42.994,2
1184296769207406592,role_recruit,2023-12-13 02:18:53.823,3
1184729159537012736,role_recruit,2023-12-15 14:03:59.982,1
1184729159537012736,Game_Level_enter,2023-12-15 13:44:08.674,2
1184729159537012736,Game_Level_enter,2023-12-15 13:39:40.245,3
1184450511391174656,role_recruit,2023-12-16 09:51:56.525,1
1184450511391174656,draw_card,2023-12-16 09:48:43.053,2
1184450511391174656,equipment,2023-12-16 09:48:42.870,3
1184450511391174656,equipment,2023-12-16 09:48:42.870,3
1182868139159851008,Game_Level_enter,2023-12-09 16:45:17.154,1
1182868139159851008,equipment,2023-12-09 16:45:12.857,2
1182868139159851008,equipment,2023-12-09 16:45:01.228,3
1182868139159851008,equipment,2023-12-09 16:45:01.228,3
1182063311181586438,equipment,2023-12-10 03:28:30.583,1
1182063311181586438,role_recruit,2023-12-10 03:27:56.555,2
1182063311181586438,equipment,2023-12-10 03:27:24.864,3
1182822361762635776,Game_Level_enter,2023-12-14 21:10:44.942,1
1182822361762635776,Game_Level_enter,2023-12-14 21:06:55.431,2
1182822361762635776,Game_Level_enter,2023-12-14 21:00:11.513,3
1181896534858403840,Game_Level_enter,2023-12-08 20:49:20.204,1
1181896534858403840,Game_Level_enter,2023-12-08 20:28:37.208,2
1181896534858403840,equipment,2023-12-08 20:27:56.543,3
1181080449506611200,equipment,2023-12-08 06:14:57.245,1
1181080449506611200,equipment,2023-12-08 06:14:43.251,2
1181080449506611200,equipment,2023-12-08 06:14:43.249,3
1182981902756229120,draw_card,2023-12-13 17:06:15.091,1
1182981902756229120,equipment,2023-12-13 17:06:14.958,2
1182981902756229120,draw_card,2023-12-13 17:04:46.298,3
1184458633417592834,role_recruit,2023-12-27 23:59:56.013,1
1184458633417592834,role_recruit,2023-12-27 23:59:50.370,2
1184458633417592834,role_recruit,2023-12-27 23:59:43.450,3
1183434778498568194,equipment,2023-12-13 16:32:45.477,1
1183434778498568194,equipment,2023-12-13 16:32:45.477,1
1183434778498568194,equipment,2023-12-13 16:32:45.477,1
1183434778498568194,equipment,2023-12-13 16:32:45.477,1
1184986838012538880,Game_Level_enter,2023-12-15 12:40:59.413,1
1184986838012538880,equipment,2023-12-15 12:39:45.042,2
1184986838012538880,equipment,2023-12-15 12:38:01.144,3
1185166799713349632,equipment,2023-12-22 08:02:26.774,1
1185166799713349632,equipment,2023-12-22 08:02:22.758,2
1185166799713349632,equipment,2023-12-22 08:02:19.522,3
1183456339620270086,role_recruit,2023-12-16 10:16:54.055,1
1183456339620270086,equipment,2023-12-16 10:15:31.403,2
1183456339620270086,equipment,2023-12-16 10:15:29.033,3
1184029120594456576,Game_Level_enter,2023-12-14 09:04:16.223,1
1184029120594456576,role_recruit,2023-12-14 09:02:06.012,2
1184029120594456576,draw_card,2023-12-14 09:00:32.286,3
1185018134772322304,equipment,2023-12-16 23:26:00.969,1
1185018134772322304,Game_Level_enter,2023-12-16 23:10:46.347,2
1185018134772322304,equipment,2023-12-16 23:09:54.869,3
1184635800373960704,equipment,2023-12-19 00:53:12.420,1
1184635800373960704,equipment,2023-12-19 00:53:03.786,2
1184635800373960704,role_recruit,2023-12-19 00:51:05.959,3
1184374021450379264,equipment,2023-12-23 16:33:19.440,1
1184374021450379264,Game_Level_enter,2023-12-23 16:30:13.484,2
1184374021450379264,equipment,2023-12-23 16:30:04.706,3
1184243226031173634,equipment,2023-12-16 17:07:02.808,1
1184243226031173634,equipment,2023-12-16 17:06:59.475,2
1184243226031173634,equipment,2023-12-16 17:06:59.475,2
1185152941032480768,equipment,2023-12-21 00:39:39.547,1
1185152941032480768,equipment,2023-12-21 00:38:56.165,2
1185152941032480768,Game_Level_enter,2023-12-21 00:22:37.080,3
1181107858557636608,Game_Level_enter,2023-12-04 02:29:10.738,1
1181107858557636608,equipment,2023-12-04 02:28:52.943,2
1181107858557636608,equipment,2023-12-04 02:28:50.052,3
1180704051218624512,equipment,2023-12-04 12:57:39.765,1
1180704051218624512,equipment,2023-12-04 12:57:39.765,1
1180704051218624512,equipment,2023-12-04 12:57:39.765,1
1180704051218624512,equipment,2023-12-04 12:57:39.765,1
1180827582816325632,role_recruit,2023-12-05 16:51:39.312,1
1180827582816325632,role_recruit,2023-12-05 16:51:34.167,2
1180827582816325632,role_recruit,2023-12-05 16:51:28.550,3
1181165318706307072,equipment,2023-12-07 00:03:56.475,1
1181165318706307072,equipment,2023-12-07 00:03:56.474,2
1181165318706307072,equipment,2023-12-07 00:03:54.176,3
1181121876521398272,Game_Level_enter,2023-12-05 01:54:31.804,1
1181121876521398272,equipment,2023-12-05 00:41:38.364,2
1181121876521398272,Game_Level_enter,2023-12-05 00:17:59.287,3
1181039617952980992,role_recruit,2023-12-05 16:17:31.355,1
1181039617952980992,equipment,2023-12-05 16:14:59.004,2
1181039617952980992,Game_Level_enter,2023-12-05 15:58:17.330,3
1180538674304004096,equipment,2023-12-05 06:32:16.945,1
1180538674304004096,Game_Level_enter,2023-12-04 22:20:28.473,2
1180538674304004096,equipment,2023-12-04 22:20:15.236,3
1180351342078603264,Game_Level_enter,2023-12-04 03:50:33.362,1
1180351342078603264,role_recruit,2023-12-04 03:49:36.317,2
1180351342078603264,equipment,2023-12-04 03:49:09.981,3
1183039635530452992,equipment,2023-12-11 18:34:53.723,1
1183039635530452992,equipment,2023-12-11 18:34:50.251,2
1183039635530452992,draw_card,2023-12-11 18:34:37.231,3
1183763783370149890,equipment,2023-12-12 17:00:51.146,1
1183763783370149890,equipment,2023-12-12 17:00:48.373,2
1183763783370149890,draw_card,2023-12-12 17:00:42.812,3
1185384829525434368,Game_Level_enter,2023-12-19 12:59:23.634,1
1185384829525434368,equipment,2023-12-19 12:58:06.894,2
1185384829525434368,equipment,2023-12-19 12:58:04.006,3
1185231382905888768,draw_card,2023-12-17 16:35:08.003,1
1185231382905888768,equipment,2023-12-17 16:35:07.667,2
1185231382905888768,draw_card,2023-12-17 16:03:19.276,3
1185554362714300416,role_recruit,2023-12-20 00:03:46.086,1
1185554362714300416,equipment,2023-12-17 20:06:34.808,2
1185554362714300416,Game_Level_enter,2023-12-17 19:50:47.385,3
1185680001593257986,equipment,2023-12-18 19:34:30.719,1
1185680001593257986,equipment,2023-12-18 19:21:46.124,2
1185680001593257986,equipment,2023-12-18 18:02:14.538,3
1186274801975570432,equipment,2023-12-18 21:55:13.169,1
1186274801975570432,equipment,2023-12-18 21:55:01.233,2
1186274801975570432,role_recruit,2023-12-18 21:53:27.496,3
1185593929920159744,Game_Level_enter,2023-12-18 23:49:29.721,1
1185593929920159744,equipment,2023-12-18 23:48:38.969,2
1185593929920159744,equipment,2023-12-18 23:47:53.769,3
1186332144381734912,Game_Level_enter,2023-12-23 18:44:44.013,1
1186332144381734912,equipment,2023-12-23 18:44:30.443,2
1186332144381734912,equipment,2023-12-23 18:42:44.740,3
1186341058645073920,equipment,2023-12-20 15:18:27.076,1
