用户id,金币余额,绿币余额,ad_name,通用奖励翻倍原因,累计游戏场次,reward
1.16342E+18,540000,2.22,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.03"
1.16289E+18,640000,2.54,ad_video_popup_bonus,标记海星,1,"金币:0,绿币:0.23"
1.16327E+18,740000,1.96,ad_video_cashgame_num,,2,"金币:undefined,绿币:0.03"
1.16329E+18,540000,1.66,ad_video_popup_bonus,礼物-在线奖励,1,"金币:100000,绿币:0"
1.16337E+18,280000,0.7,ad_video_wild,,2,"金币:0,绿币:0.29"
1.16338E+18,640000,1.77,ad_video_details_powerup,,0,"金币:0,绿币:0.49"
1.16343E+18,540000,0.35,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.03"
1.16317E+18,540000,0.2,ad_video_wild,,1,"金币:undefined,绿币:0.03"
1.16336E+18,1040000,1.88,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.04"
1.16344E+18,740000,1.01,ad_video_starfish,,2,"金币:0,绿币:0.99"
1.16342E+18,380000,1.16,ad_video_wild,,2,"金币:0,绿币:1"
1.16267E+18,20000,1.31,ad_video_starfish,,3,"金币:undefined,绿币:0.04"
1.16342E+18,20000,2.82,ad_video_wild,,4,"金币:0,绿币:1"
1.16343E+18,640000,0.68,ad_video_starfish,,2,"金币:100000,绿币:0"
1.16344E+18,540000,1.36,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.03"
1.16344E+18,1140000,1.7,ad_video_popup_bonus,任务奖励,0,"金币:0,绿币:0.2"
1.16335E+18,698000,5.11,ad_video_starfish,,3,"金币:0,绿币:0.52"
1.16347E+18,1040000,1.14,ad_video_popup_bonus,礼物-在线奖励,1,"金币:0,绿币:0.73"
1.16343E+18,740000,1.37,ad_video_starfish,,2,"金币:undefined,绿币:0.04"
1.16315E+18,540000,4.24,ad_video_starfish,,0,"金币:undefined,绿币:0.05"
1.1633E+18,540000,1.1,ad_video_popup_bonus,任务奖励,1,"金币:undefined,绿币:0.04"
1.16334E+18,640000,1.72,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.39"
1.16333E+18,540000,1.48,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.99"
1.16259E+18,640000,1.53,ad_video_cashgame_num,,1,"金币:600000,绿币:0"
1.16265E+18,540000,1.33,ad_video_starfish,,2,"金币:0,绿币:0.27"
1.16306E+18,1140000,1.87,ad_video_details_bingo,,2,"金币:0,绿币:0.49"
1.1632E+18,580000,1.94,ad_video_wild,,3,"金币:0,绿币:0.25"
1.16319E+18,532000,3.29,ad_video_popup_powerup,,5,"金币:0,绿币:1"
1.1632E+18,640000,1.46,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.99"
1.16281E+18,308000,9.33,ad_video_starfish,,7,"金币:0,绿币:0.22"
1.1632E+18,740000,0.74,ad_video_popup_bonus,任务奖励,1,"金币:0,绿币:0.51"
1.16305E+18,540000,0.94,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.05"
1.1632E+18,540000,1.41,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.65"
1.16309E+18,540000,1.81,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.02"
1.1632E+18,540000,1.42,ad_video_starfish,,2,"金币:undefined,绿币:0.05"
1.16321E+18,480000,1.43,ad_video_wild,,2,"金币:0,绿币:0.65"
1.16336E+18,690000,3.56,ad_video_popup_bonus,礼物-在线奖励,2,"金币:400000,绿币:0"
1.16338E+18,640000,1.85,ad_video_wild,,2,"金币:0,绿币:0.69"
1.16337E+18,1040000,1.45,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.02"
1.16308E+18,640000,2.23,ad_video_popup_bonus,礼物-在线奖励,1,"金币:0,绿币:0.76"
1.16339E+18,540000,1.5,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.03"
1.16338E+18,740000,1.13,ad_video_cashgame_num,,1,"金币:0,绿币:0.46"
1.16338E+18,540000,1.75,ad_video_starfish,,2,"金币:undefined,绿币:0.05"
1.163E+18,540000,2,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.64"
1.16325E+18,540000,1.59,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.28"
1.16329E+18,180000,1.45,ad_video_wild,,2,"金币:0,绿币:0.61"
1.16326E+18,640000,0.67,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.02"
1.16312E+18,540000,1.26,ad_video_wild,,2,"金币:0,绿币:0.53"
1.16307E+18,280000,1.3,ad_video_wild,,3,"金币:0,绿币:0.41"
1.16329E+18,540000,1.71,ad_video_popup_bonus,任务奖励,1,"金币:0,绿币:0.22"
1.16301E+18,1440000,2.04,ad_video_popup_bonus,,1,"金币:undefined,绿币:0.04"
1.16322E+18,500000,0.2,ad_video_wild,,2,"金币:0,绿币:1"
1.16324E+18,1140000,0.32,ad_video_popup_bonus,礼物-在线奖励,0,"金币:0,绿币:0.65"
1.16332E+18,540000,1.1,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.99"
1.16287E+18,640000,2.13,ad_video_details_powerup,,1,"金币:0,绿币:0.75"
1.16323E+18,540000,2.24,ad_video_popup_bonus,礼物-在线奖励,1,"金币:0,绿币:0.56"
1.16292E+18,20000,0.97,ad_video_wild,,3,"金币:0,绿币:0.21"
1.16268E+18,1040000,1.09,ad_video_starfish,,2,"金币:undefined,绿币:0.03"
1.16333E+18,1540000,0.51,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.04"
1.16326E+18,640000,0.83,ad_video_popup_bonus,任务奖励,1,"金币:0,绿币:0.56"
1.16314E+18,640000,1.14,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.04"
1.1631E+18,640000,0.8,ad_video_wild,,2,"金币:undefined,绿币:0.05"
1.1625E+18,640000,1.75,ad_video_popup_bonus,任务奖励,1,"金币:0,绿币:0.2"
1.16311E+18,540000,1.36,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.02"
1.16324E+18,540000,1.6,ad_video_popup_bonus,任务奖励,0,"金币:0,绿币:0.5"
1.16324E+18,740000,1.24,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.05"
1.16286E+18,640000,0.35,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.5"
1.16288E+18,380000,1.07,ad_video_wild,,2,"金币:0,绿币:0.55"
1.16303E+18,540000,0.88,ad_video_popup_bonus,任务奖励,1,"金币:0,绿币:0.21"
1.1629E+18,540000,3.2,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.73"
1.16284E+18,740000,0.89,ad_video_popup_bonus,礼物-在线奖励,0,"金币:0,绿币:0.5"
1.16322E+18,640000,1.69,ad_video_popup_bonus,礼物-在线奖励,1,"金币:0,绿币:0.23"
1.16279E+18,1040000,0.91,ad_video_popup_bonus,礼物-在线奖励,1,"金币:0,绿币:0.34"
1.16308E+18,1040000,1.48,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.05"
1.16327E+18,540000,0.98,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.63"
1.16293E+18,540000,0.85,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.03"
1.16294E+18,390000,1.88,ad_video_starfish,,3,"金币:0,绿币:0.29"
1.16332E+18,740000,0.82,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.03"
1.16311E+18,540000,1.46,ad_video_starfish,,2,"金币:0,绿币:0.78"
1.16314E+18,540000,0.1,ad_video_wild,,1,"金币:undefined,绿币:0.05"
1.16311E+18,180000,1.88,ad_video_wild,,2,"金币:undefined,绿币:0.05"
1.16312E+18,940000,0.33,ad_video_popup_bonus,礼物-在线奖励,0,"金币:5000,绿币:0"
1.16418E+18,540000,1.8,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.99"
1.16361E+18,1643000,8.09,ad_video_starfish,,1,"金币:0,绿币:0.55"
1.16418E+18,540000,2.26,ad_video_details_powerup,,2,"金币:0,绿币:1.05"
1.16417E+18,740000,2.71,ad_video_details_bingo,,1,"金币:0,绿币:0.65"
1.16415E+18,640000,2.28,ad_video_starfish,,2,"金币:undefined,绿币:0.03"
1.16407E+18,540000,1.34,ad_video_wild,,2,"金币:0,绿币:0.53"
1.16409E+18,1540000,0.43,ad_video_popup_bonus,任务奖励,2,"金币:0,绿币:0.55"
1.1635E+18,540000,1.88,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.2"
1.16412E+18,540000,1.16,ad_video_popup_bonus,,2,"金币:undefined,绿币:0.03"
1.16406E+18,540000,0.1,ad_video_wild,,1,"金币:0,绿币:0.72"
1.16413E+18,640000,1.48,ad_video_popup_bonus,,2,"金币:undefined,绿币:0.03"
1.16417E+18,540000,1.96,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.04"
1.16406E+18,540000,3.83,ad_video_starfish,,2,"金币:undefined,绿币:0.05"
1.16381E+18,1040000,1.92,ad_video_wild,,2,"金币:0,绿币:0.22"
1.1641E+18,540000,2.13,ad_video_details_bingo,,1,"金币:0,绿币:0.25"
1.16411E+18,1043000,2.81,ad_video_starfish,,2,"金币:0,绿币:0.23"
1.16411E+18,640000,0.91,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.04"
1.16387E+18,640000,1.18,ad_video_popup_bonus,任务奖励,1,"金币:undefined,绿币:0.04"
1.16412E+18,280000,1.24,ad_video_popup_bonus,礼物-在线奖励,2,"金币:0,绿币:0.75"
1.16408E+18,740000,0.89,ad_video_starfish,,2,"金币:undefined,绿币:0.04"
1.16367E+18,745000,1.45,ad_video_starfish,,0,"金币:0,绿币:0.27"
1.16404E+18,640000,1.05,ad_video_popup_bonus,礼物-在线奖励,1,"金币:undefined,绿币:0.04"
1.16392E+18,740000,1.02,ad_video_popup_bonus,标记海星,2,"金币:5000,绿币:0"
1.16388E+18,180000,2.07,ad_video_wild,,2,"金币:0,绿币:0.49"
1.16391E+18,180000,2.58,ad_video_wild,,2,"金币:100000,绿币:0"
1.16354E+18,843000,1.62,ad_video_starfish,,2,"金币:0,绿币:0.7"
1.1638E+18,940000,0.85,ad_video_starfish,,2,"金币:undefined,绿币:0.02"
1.16346E+18,540000,0.4,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.02"
1.16391E+18,640000,0.39,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.04"
1.16394E+18,280000,1.23,ad_video_wild,,2,"金币:undefined,绿币:0.04"
1.16354E+18,1540000,0.25,ad_video_popup_bonus,任务奖励,0,"金币:0,绿币:0.25"
1.16394E+18,280000,2.54,ad_video_wild,,3,"金币:0,绿币:0.58"
1.16392E+18,540000,1.44,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.25"
1.16384E+18,1040000,1.11,ad_video_popup_bonus,任务奖励,0,"金币:0,绿币:0.26"
1.16391E+18,1040000,1.23,ad_video_popup_bonus,任务奖励,1,"金币:0,绿币:0.7"
1.16383E+18,383000,2.18,ad_video_wild,,2,"金币:0,绿币:0.72"
1.16381E+18,740000,1.34,ad_video_popup_bonus,任务奖励,1,"金币:0,绿币:0.27"
1.16398E+18,540000,2.05,ad_video_popup_bonus,,2,"金币:18387,绿币:undefined"
1.16395E+18,540000,1.27,ad_video_starfish,,2,"金币:undefined,绿币:0.05"
1.16269E+18,540000,1.41,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.28"
1.16389E+18,640000,1.59,ad_video_wild,,2,"金币:0,绿币:0.69"
1.16391E+18,640000,0.53,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.05"
1.16339E+18,580000,3.05,ad_video_popup_bonus,礼物-在线奖励,2,"金币:400000,绿币:0"
1.16381E+18,1040000,1.29,ad_video_popup_bonus,礼物-在线奖励,1,"金币:0,绿币:0.29"
1.16392E+18,180000,0.54,ad_video_wild,,2,"金币:0,绿币:0.58"
1.16397E+18,540000,2.82,ad_video_cashgame_num,,1,"金币:undefined,绿币:0.14"
1.16395E+18,520000,0,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.03"
1.16397E+18,740000,0.29,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.4"
1.16398E+18,540000,1.47,ad_video_starfish,,2,"金币:0,绿币:0.22"
1.16395E+18,380000,2,ad_video_wild,,2,"金币:undefined,绿币:0.04"
1.16401E+18,1040000,2.78,ad_video_popup_bonus,任务奖励,1,"金币:undefined,绿币:0.03"
1.16383E+18,640000,1.68,ad_video_starfish,,2,"金币:26975,绿币:undefined"
1.16401E+18,540000,1.98,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.02"
1.16399E+18,690000,1.16,ad_video_popup_bonus,任务奖励,2,"金币:undefined,绿币:0.04"
1.16399E+18,540000,1.6,ad_video_starfish,,2,"金币:undefined,绿币:0.05"
1.16401E+18,740000,1.77,ad_video_starfish,,2,"金币:0,绿币:0.22"
1.16399E+18,640000,2.16,ad_video_details_powerup,,1,"金币:undefined,绿币:0.04"
1.16386E+18,940000,3.51,ad_video_starfish,,2,"金币:undefined,绿币:0.03"
1.16249E+18,640000,1.07,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.31"
1.16388E+18,540000,1.97,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.05"
1.16405E+18,540000,1.49,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.03"
1.16405E+18,940000,0.65,ad_video_popup_bonus,,0,"金币:0,绿币:0.69"
1.16406E+18,640000,0.95,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.04"
1.16406E+18,540000,2.15,ad_video_starfish,,2,"金币:undefined,绿币:0.02"
1.16404E+18,1040000,2.47,ad_video_cashgame_num,,0,"金币:5000,绿币:0"
1.16404E+18,540000,1.14,ad_video_wild,,2,"金币:undefined,绿币:0.03"
1.16406E+18,1040000,0.81,ad_video_wild,,2,"金币:0,绿币:0.68"
1.16404E+18,540000,1.77,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.04"
1.16405E+18,540000,1.32,ad_video_wild,,2,"金币:undefined,绿币:0.04"
1.16407E+18,540000,3.48,ad_video_starfish,,2,"金币:undefined,绿币:0.03"
1.16402E+18,540000,2.47,ad_video_details_bingo,,1,"金币:undefined,绿币:0.02"
1.16377E+18,540000,1.11,ad_video_wild,,2,"金币:0,绿币:0.72"
1.16306E+18,540000,2.64,ad_video_popup_bonus,礼物-在线奖励,1,"金币:0,绿币:0.23"
1.16264E+18,3160000,2.85,ad_video_popup_bonus,任务奖励,0,"金币:0,绿币:0.23"
1.16386E+18,2040000,0.87,ad_video_wild,,4,"金币:0,绿币:1"
1.16342E+18,124000,1.22,ad_video_popup_bonus,礼物-在线奖励,4,"金币:0,绿币:0.78"
1.16351E+18,540000,1.6,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.05"
1.16367E+18,540000,1.42,ad_video_popup_bonus,礼物-在线奖励,1,"金币:undefined,绿币:0.02"
1.16345E+18,180000,1.08,ad_video_wild,,2,"金币:490000,绿币:0"
1.16386E+18,1940000,0.89,ad_video_starfish,,2,"金币:0,绿币:0.99"
1.16304E+18,2540000,1.19,ad_video_details_powerup,,1,"金币:undefined,绿币:0.14"
1.16452E+18,540000,4.07,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.72"
1.16313E+18,740000,1.31,ad_video_gift_ad,,1,"金币:0,绿币:1.02"
1.16306E+18,540000,2.72,ad_video_starfish,,2,"金币:undefined,绿币:0.04"
1.16281E+18,120000,3.52,ad_video_starfish,,4,"金币:0,绿币:0.64"
1.16303E+18,540000,2.08,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.34"
1.16309E+18,740000,0.7,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.28"
1.16308E+18,640000,1.38,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.04"
1.16308E+18,1040000,1.7,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.99"
1.16311E+18,680000,0.85,ad_video_wild,,2,"金币:0,绿币:0.99"
1.1631E+18,540000,0.97,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.03"
1.16309E+18,5540000,0.98,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.26"
1.16287E+18,720000,2.99,ad_video_popup_bonus,礼物-在线奖励,0,"金币:0,绿币:0.23"
1.16332E+18,740000,2.47,ad_video_starfish,,2,"金币:100000,绿币:0"
1.16313E+18,740000,0.89,ad_video_popup_bonus,任务奖励,1,"金币:0,绿币:0.61"
1.16278E+18,540000,2.41,ad_video_details_bingo,,1,"金币:undefined,绿币:0.05"
1.16268E+18,540000,1.36,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.05"
1.16251E+18,540000,0.78,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.58"
1.16283E+18,540000,1.81,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.02"
1.1625E+18,580000,0.49,ad_video_wild,,2,"金币:0,绿币:0.24"
1.16288E+18,1180000,1.18,ad_video_wild,,2,"金币:undefined,绿币:0.03"
1.16282E+18,500000,1.76,ad_video_wild,,2,"金币:undefined,绿币:0.04"
1.16287E+18,1540000,1.07,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.78"
1.16288E+18,640000,2.26,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.28"
1.16289E+18,280000,0.89,ad_video_wild,,2,"金币:undefined,绿币:0.03"
1.16275E+18,540000,1.46,ad_video_popup_bonus,任务奖励,1,"金币:0,绿币:0.64"
1.16273E+18,540000,1.05,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.02"
1.1628E+18,1190000,2.33,ad_video_popup_bonus,任务奖励,3,"金币:0,绿币:0.57"
1.16276E+18,1040000,3.39,ad_video_starfish,,2,"金币:0,绿币:0.62"
1.16278E+18,540000,3.32,ad_video_gift_ad,,1,"金币:5000,绿币:0"
1.16271E+18,540000,1.43,ad_video_popup_bonus,任务奖励,1,"金币:0,绿币:0.4"
1.16256E+18,640000,0.53,ad_video_wild,,2,"金币:0,绿币:0.58"
1.1627E+18,1040000,1.82,ad_video_popup_bonus,任务奖励,1,"金币:0,绿币:0.27"
1.16267E+18,740000,0,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.58"
1.16277E+18,940000,2.49,ad_video_cashgame_num,,2,"金币:undefined,绿币:0.03"
1.16281E+18,280000,1.28,ad_video_wild,,2,"金币:0,绿币:0.56"
1.1628E+18,20000,1,ad_video_gift_ad,,3,"金币:undefined,绿币:0.03"
1.16276E+18,540000,1.7,ad_video_cashgame_num,,1,"金币:0,绿币:1"
1.16275E+18,640000,1.38,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.03"
1.16275E+18,1140000,0.72,ad_video_popup_bonus,礼物-在线奖励,2,"金币:0,绿币:0.67"
1.16275E+18,540000,1.23,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.05"
1.16275E+18,540000,1.9,ad_video_popup_bonus,标记海星,2,"金币:100000,绿币:0"
1.16274E+18,6040000,1.69,ad_video_popup_bonus,任务奖励,2,"金币:undefined,绿币:0.04"
1.1638E+18,500000,1.74,ad_video_wild,,2,"金币:undefined,绿币:0.03"
1.16362E+18,640000,0.46,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.74"
1.16361E+18,1540000,0.78,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.27"
1.1637E+18,640000,1.35,ad_video_popup_bonus,礼物-在线奖励,1,"金币:0,绿币:0.55"
1.16367E+18,640000,1.58,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.04"
1.1636E+18,640000,1.27,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.22"
1.16376E+18,500000,0.84,ad_video_wild,,2,"金币:undefined,绿币:0.04"
1.16361E+18,640000,1.72,ad_video_popup_bonus,礼物-在线奖励,1,"金币:0,绿币:0.23"
1.16375E+18,940000,2.28,ad_video_popup_bonus,礼物-在线奖励,2,"金币:0,绿币:1"
1.16379E+18,740000,1.18,ad_video_popup_bonus,礼物-在线奖励,1,"金币:0,绿币:0.58"
1.16379E+18,540000,1.58,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.5"
1.16384E+18,380000,1.09,ad_video_wild,,2,"金币:undefined,绿币:0.03"
1.16382E+18,740000,0.75,ad_video_popup_bonus,礼物-在线奖励,1,"金币:0,绿币:0.25"
1.16383E+18,940000,2.04,ad_video_popup_bonus,任务奖励,2,"金币:0,绿币:0.26"
1.16346E+18,540000,1,ad_video_popup_bonus,任务奖励,1,"金币:0,绿币:0.54"
1.1634E+18,540000,0.5,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.66"
1.16298E+18,740000,2.16,ad_video_starfish,,2,"金币:0,绿币:0.99"
1.16307E+18,540000,2.64,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.04"
1.16307E+18,1140000,2.75,ad_video_starfish,,2,"金币:0,绿币:0.53"
1.16306E+18,540000,0.79,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.05"
1.16307E+18,2540000,1.09,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.05"
1.16304E+18,540000,1.78,ad_video_wild,,2,"金币:0,绿币:0.99"
1.16271E+18,540000,1.6,ad_video_popup_bonus,礼物-在线奖励,1,"金币:0,绿币:0.76"
1.16299E+18,20000,0.6,ad_video_wild,,2,"金币:undefined,绿币:0.05"
1.16291E+18,780000,4.1,ad_video_cashgame_num,,2,"金币:undefined,绿币:0.05"
1.16296E+18,540000,0.5,ad_video_gift_ad,,0,"金币:undefined,绿币:0.04"
1.16282E+18,740000,0.43,ad_video_wild,,2,"金币:0,绿币:0.79"
1.16283E+18,1040000,1.79,ad_video_starfish,,1,"金币:undefined,绿币:0.04"
1.16283E+18,540000,1.4,ad_video_gift_ad,,1,"金币:0,绿币:1"
1.16307E+18,540000,1.5,ad_video_popup_bonus,,1,"金币:undefined,绿币:0.05"
1.16303E+18,540000,1.4,ad_video_popup_bonus,标记海星,2,"金币:100000,绿币:0"
1.16248E+18,268000,1.99,ad_video_starfish,,4,"金币:undefined,绿币:0.05"
1.163E+18,740000,1.63,ad_video_popup_bonus,任务奖励,1,"金币:0,绿币:1.01"
1.16302E+18,540000,1.02,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.05"
1.16303E+18,540000,3.77,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.64"
1.16296E+18,540000,0.62,ad_video_details_powerup,,0,"金币:0,绿币:0.65"
1.16302E+18,540000,1.17,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.05"
1.16285E+18,940000,2.35,ad_video_popup_bonus,礼物-在线奖励,2,"金币:5000,绿币:0"
1.1629E+18,540000,1.61,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.29"
1.16294E+18,1540000,1.47,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.03"
1.16298E+18,540000,1.97,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.04"
1.16305E+18,1040000,0.53,ad_video_wild,,2,"金币:100000,绿币:0"
1.16307E+18,1040000,1.14,ad_video_wild,,2,"金币:100000,绿币:0"
1.16306E+18,1040000,1.27,ad_video_wild,,2,"金币:undefined,绿币:0.05"
1.16304E+18,540000,1.13,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.03"
1.16275E+18,540000,1.54,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.03"
1.16248E+18,320000,1.95,ad_video_popup_bonus,礼物-在线奖励,4,"金币:0,绿币:1.03"
1.16304E+18,540000,2.36,ad_video_wild,,2,"金币:undefined,绿币:0.04"
1.16285E+18,540000,1.78,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.03"
1.16284E+18,540000,2.26,ad_video_starfish,,2,"金币:0,绿币:0.26"
1.1625E+18,1045000,2.35,ad_video_popup_bonus,礼物-在线奖励,0,"金币:0,绿币:0.24"
1.16253E+18,940000,1.69,ad_video_popup_bonus,任务奖励,1,"金币:0,绿币:0.26"
1.16272E+18,540000,1.32,ad_video_wild,,2,"金币:100000,绿币:0"
1.16287E+18,540000,2.92,ad_video_starfish,,2,"金币:undefined,绿币:0.03"
1.16439E+18,540000,2.84,ad_video_popup_bonus,任务奖励,1,"金币:0,绿币:0.24"
1.16466E+18,540000,2.04,ad_video_details_powerup,,1,"金币:0,绿币:0.41"
1.16466E+18,640000,1.16,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.05"
1.16463E+18,640000,3,ad_video_cashgame_num,,1,"金币:0,绿币:0.53"
1.16427E+18,280000,1.04,ad_video_wild,,2,"金币:undefined,绿币:0.02"
1.16465E+18,643000,3.17,ad_video_starfish,,2,"金币:0,绿币:0.24"
1.16463E+18,540000,2.66,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.04"
1.16469E+18,640000,1.47,ad_video_popup_bonus,任务奖励,1,"金币:0,绿币:0.36"
1.1647E+18,680000,1.92,ad_video_wild,,2,"金币:undefined,绿币:0.05"
1.16425E+18,540000,2.91,ad_video_wild,,2,"金币:5000,绿币:0"
1.16451E+18,740000,2.05,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.03"
1.16471E+18,640000,1.06,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.05"
1.16472E+18,712402,3.84,ad_video_details_powerup,,0,"金币:undefined,绿币:0.03"
1.16421E+18,14000,4.51,ad_video_starfish,,0,"金币:undefined,绿币:0.05"
1.1647E+18,740000,2.39,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.01"
1.16472E+18,640000,2.25,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.99"
1.16474E+18,740000,2.03,ad_video_cashgame_num,,1,"金币:undefined,绿币:0.04"
1.16434E+18,2643000,5.28,ad_video_starfish,,2,"金币:undefined,绿币:0.04"
1.16474E+18,843000,3.62,ad_video_wild,,2,"金币:undefined,绿币:0.03"
1.16474E+18,643000,3.98,ad_video_starfish,,2,"金币:undefined,绿币:0.05"
1.16449E+18,740000,1.85,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.02"
1.16459E+18,280000,1.52,ad_video_cashgame_num,,2,"金币:undefined,绿币:0.05"
1.16459E+18,740000,3.01,ad_video_starfish,,1,"金币:undefined,绿币:0.03"
1.16442E+18,674000,5.8,ad_video_wild,,1,"金币:0,绿币:1"
1.16422E+18,540000,4.05,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.04"
1.16462E+18,1100000,1.08,ad_video_wild,,1,"金币:undefined,绿币:0.03"
1.1646E+18,920000,0,ad_video_popup_bonus,任务奖励,1,"金币:undefined,绿币:0.05"
1.16477E+18,740000,1.52,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.03"
1.16459E+18,180000,7.43,ad_video_popup_bonus,礼物-在线奖励,0,"金币:100000,绿币:0"
1.16408E+18,580000,1.26,ad_video_checkin_remedy,,0,"金币:0,绿币:0.74"
1.16431E+18,1040000,1.41,ad_video_popup_bonus,任务奖励,1,"金币:undefined,绿币:0.03"
1.16474E+18,20000,3.61,ad_video_starfish,,4,"金币:undefined,绿币:0.05"
1.16439E+18,540000,1.61,ad_video_popup_bonus,礼物-在线奖励,1,"金币:0,绿币:0.64"
1.16434E+18,707000,0.5,ad_video_details_bingo,,10,"金币:0,绿币:1"
1.16436E+18,540000,1.41,ad_video_popup_bonus,任务奖励,1,"金币:0,绿币:1"
1.16447E+18,540000,3.46,ad_video_popup_bonus,任务奖励,1,"金币:0,绿币:0.72"
