$part_date,#user_id,金币余额,绿币余额,广告场景,ad_name,翻倍奖励原因,累计游戏次数,奖励金额,资源类型
2023/10/16,1.16357E+18,940000,2.2,通用翻倍奖励,ad_video_popup_bonus,,2,1.86,绿币
2023/10/16,1.16377E+18,540000,0.99,通用翻倍奖励,ad_video_popup_bonus,任务奖励,1,0.79,绿币
2023/10/15,1.15871E+18,9717184,46.25,bingo场次详情弹窗中获取10个道具,ad_video_details_powerup,,0,0.63,绿币
2023/10/16,1.16368E+18,640000,0.69,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,0.69,绿币
2023/10/17,1.16398E+18,180000,1.39,bingo额外wild技能广告,ad_video_wild,,2,1.29,绿币
2023/10/17,1.16396E+18,540000,1.91,看广告开启活动场次-海星之旅,ad_video_starfish,,2,1.47,绿币
2023/10/17,1.16394E+18,915000,1.57,看广告开启活动场次-海星之旅,ad_video_starfish,,3,0.82,绿币
2023/10/16,1.16366E+18,540000,1,看广告开启活动场次-海星之旅,ad_video_starfish,,2,0.69,绿币
2023/10/17,1.16403E+18,640000,0.6,bingo额外wild技能广告,ad_video_wild,,2,0.6,绿币
2023/10/17,1.16386E+18,540000,0.99,通用翻倍奖励,ad_video_popup_bonus,标记海星,1,0.49,绿币
2023/10/17,1.16403E+18,1040000,0.89,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,0.89,绿币
2023/10/17,1.16399E+18,640000,0.69,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,0.69,绿币
2023/10/17,1.16401E+18,180000,2.42,bingo额外wild技能广告,ad_video_wild,,2,2.32,绿币
2023/10/17,1.16387E+18,640000,0.96,bingo场次详情弹窗中看广告开启比赛,ad_video_details_bingo,,1,0.96,绿币
2023/10/17,1.13823E+18,12977205,26.81,bingo场次中广告获取道具的弹窗,ad_video_popup_powerup,,1,177000,金币
2023/10/17,1.15885E+18,43244710,85.56,bingo额外wild技能广告,ad_video_wild,,3,1000000,金币
2023/10/17,1.16404E+18,740000,1.23,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,1.23,绿币
2023/10/17,1.16403E+18,1040000,1.45,通用翻倍奖励,ad_video_popup_bonus,任务奖励,1,1.45,绿币
2023/10/16,1.16379E+18,740000,2.03,bingo场次详情弹窗中获取10个道具,ad_video_details_powerup,,1,2.03,绿币
2023/10/17,1.16044E+18,1582999,10.07,通用翻倍奖励,ad_video_popup_bonus,礼物-在线奖励,0,169999,金币
2023/10/17,1.13338E+18,2245000,13.22,通用翻倍奖励,ad_video_popup_bonus,礼物-在线奖励,0,0,金币
2023/10/17,1.16407E+18,540000,1.07,bingo额外wild技能广告,ad_video_wild,,2,0.97,绿币
2023/10/17,1.16408E+18,540000,1.08,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,0.88,绿币
2023/10/17,1.16407E+18,180000,1.97,bingo额外wild技能广告,ad_video_wild,,2,1.47,绿币
2023/10/16,1.16376E+18,1540000,1.2,看广告开启活动场次-海星之旅,ad_video_starfish,,2,0.97,绿币
2023/10/13,1.16263E+18,193000,2.7,通用翻倍奖励,ad_video_popup_bonus,礼物-在线奖励,1,-360000,金币
2023/10/17,1.16342E+18,48000,9.34,看广告开启活动场次-海星之旅,ad_video_starfish,,4,3.1,绿币
2023/10/17,1.16382E+18,1933000,2.5,通用翻倍奖励,ad_video_popup_bonus,礼物-在线奖励,3,1.9,绿币
2023/10/17,1.15032E+18,18063850,12.7,bingo场次详情弹窗中获取10个道具,ad_video_details_powerup,,0,2,绿币
2023/10/16,1.16363E+18,1555000,2.84,cash game获得幸运数字,ad_video_cashgame_num,,0,0.58,绿币
2023/10/19,1.16219E+18,220000,3.86,bingo额外wild技能广告,ad_video_wild,,1,-360000,金币
2023/10/19,1.16491E+18,180000,3.76,bingo额外wild技能广告,ad_video_wild,,2,3.66,绿币
2023/10/14,1.16283E+18,180000,2.55,bingo额外wild技能广告,ad_video_wild,,2,1.55,绿币
2023/10/13,1.14787E+18,18426319,0.51,bingo场次详情弹窗中获取10个道具,ad_video_details_powerup,,1,0.21,绿币
2023/10/14,1.1631E+18,540000,1.97,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,0.97,绿币
2023/10/14,1.16301E+18,520000,3.79,7日签到补签广告,ad_video_checkin_remedy,,0,2.99,绿币
2023/10/14,1.1426E+18,80616499,176.29,登录奖励恢复连续登录,ad_video_login_recovery,,0,0.1,绿币
2023/10/14,1.16305E+18,1040000,0,bingo场次详情弹窗中看广告开启比赛,ad_video_details_bingo,,1,20000,金币
2023/10/13,1.16271E+18,540000,0.92,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,0.82,绿币
2023/10/14,1.16305E+18,540000,3.73,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,1.73,绿币
2023/10/14,1.16288E+18,740000,1.45,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,1.45,绿币
2023/10/14,1.16307E+18,540000,1.92,看广告开启活动场次-海星之旅,ad_video_starfish,,2,1.59,绿币
2023/10/14,1.16293E+18,540000,1.44,bingo额外wild技能广告,ad_video_wild,,2,1.24,绿币
2023/10/14,1.16019E+18,1412483,18.24,bingo额外wild技能广告,ad_video_wild,,4,0.5,绿币
2023/10/14,1.15985E+18,1117000,14.25,bingo场次中广告获取道具的弹窗,ad_video_popup_powerup,,1,-1.99,绿币
2023/10/14,1.16305E+18,540000,1.06,看广告开启活动场次-海星之旅,ad_video_starfish,,2,0.64,绿币
2023/10/14,1.16304E+18,610000,2.37,bingo额外wild技能广告,ad_video_wild,,3,2.27,绿币
2023/10/14,1.16307E+18,540000,1.85,通用翻倍奖励,ad_video_popup_bonus,礼物-在线奖励,0,0.85,绿币
2023/10/14,1.16296E+18,540000,2.44,bingo场次详情弹窗中获取10个道具,ad_video_details_powerup,,1,2.34,绿币
2023/10/14,1.16298E+18,540000,1.33,通用翻倍奖励,ad_video_popup_bonus,任务奖励,1,1.23,绿币
2023/10/14,1.16295E+18,540000,1.61,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,1.41,绿币
2023/10/14,1.1522E+18,134507,0.56,bingo场次中广告获取道具的弹窗,ad_video_popup_powerup,,1,833822,金币
2023/10/14,1.16298E+18,540000,1.95,看广告开启活动场次-海星之旅,ad_video_starfish,,2,1.41,绿币
2023/10/14,1.16285E+18,1040000,2.65,看广告开启活动场次-海星之旅,ad_video_starfish,,2,1.26,绿币
2023/10/14,1.16217E+18,342000,14.89,通用翻倍奖励,ad_video_popup_bonus,礼物-在线奖励,0,40000,金币
2023/10/14,1.16285E+18,540000,1.33,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,0.83,绿币
2023/10/14,1.16304E+18,640000,1.09,bingo场次详情弹窗中获取10个道具,ad_video_details_powerup,,1,1.09,绿币
2023/10/14,1.16306E+18,740000,0.61,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,0.61,绿币
2023/10/14,1.13749E+18,9928056,13.55,看广告开启活动场次-大魔豆,ad_video_coin_tree,,0,0.78,绿币
2023/10/14,1.16288E+18,433000,2.64,bingo场次中广告获取道具的弹窗,ad_video_popup_powerup,,4,2.04,绿币
2023/10/14,1.16289E+18,1040000,1.53,bingo额外wild技能广告,ad_video_wild,,2,1.53,绿币
2023/10/14,1.14531E+18,8459977,19.77,bingo场次详情弹窗中看广告开启比赛,ad_video_details_bingo,,0,56999,金币
2023/10/14,1.16308E+18,280000,1.54,bingo额外wild技能广告,ad_video_wild,,2,1.54,绿币
2023/10/14,1.16297E+18,1540000,1.56,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,1.56,绿币
2023/10/14,1.16288E+18,483000,0.57,bingo额外wild技能广告,ad_video_wild,,2,0.57,绿币
2023/10/14,1.16293E+18,540000,2.4,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,2.3,绿币
2023/10/14,1.1629E+18,540000,0.91,看广告开启活动场次-海星之旅,ad_video_starfish,,2,0.57,绿币
2023/10/14,1.16295E+18,540000,0.72,cash game获得幸运数字,ad_video_cashgame_num,,1,0.72,绿币
2023/10/14,1.16279E+18,1440000,2.04,看广告开启活动场次-海星之旅,ad_video_starfish,,2,1.76,绿币
2023/10/14,1.16264E+18,1040000,1.26,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,1.26,绿币
2023/10/14,1.16304E+18,35000,5.16,看广告开启活动场次-海星之旅,ad_video_starfish,,4,1.97,绿币
2023/10/14,1.16282E+18,530000,2.7,看广告开启活动场次-海星之旅,ad_video_starfish,,1,0.54,绿币
2023/10/14,1.1629E+18,500000,2.26,bingo额外wild技能广告,ad_video_wild,,2,1.76,绿币
2023/10/13,1.14805E+18,4767146,15.16,bingo场次详情弹窗中获取10个道具,ad_video_details_powerup,,0,0.77,绿币
2023/10/14,1.16293E+18,500000,1.59,bingo额外wild技能广告,ad_video_wild,,2,1.49,绿币
2023/10/14,1.16294E+18,1040000,2.65,bingo额外wild技能广告,ad_video_wild,,2,1.07,绿币
2023/10/14,1.16174E+18,2592441,19.56,cash game获得幸运数字,ad_video_cashgame_num,,0,5.99,绿币
2023/10/14,1.16298E+18,740000,0.57,看广告开启活动场次-海星之旅,ad_video_starfish,,2,0.4,绿币
2023/10/14,1.16302E+18,180000,1.51,bingo额外wild技能广告,ad_video_wild,,2,1.41,绿币
2023/10/14,1.16281E+18,540000,1.14,通用翻倍奖励,ad_video_popup_bonus,任务奖励,1,1.04,绿币
2023/10/14,1.16282E+18,2180000,1.02,bingo额外wild技能广告,ad_video_wild,,2,1.02,绿币
2023/10/20,1.13286E+18,2060000,0.52,bingo场次中广告获取道具的弹窗,ad_video_popup_powerup,,4,0,金币
2023/10/20,1.16493E+18,180000,2.2,bingo额外wild技能广告,ad_video_wild,,2,2.1,绿币
2023/10/19,1.16492E+18,743000,4.25,看广告开启活动场次-海星之旅,ad_video_starfish,,1,20000,金币
2023/10/20,1.15222E+18,427000,24.07,看广告开启活动场次-海星之旅,ad_video_starfish,,5,0.07,绿币
2023/10/14,1.14884E+18,580000,8.28,bingo额外wild技能广告,ad_video_wild,,1,400000,金币
2023/10/13,1.16265E+18,99000,2.3,看广告开启活动场次-海星之旅,ad_video_starfish,,6,0.74,绿币
2023/10/14,1.1628E+18,540000,1.14,bingo场次详情弹窗中看广告开启比赛,ad_video_details_bingo,,1,0.94,绿币
2023/10/14,1.16303E+18,1040000,1.64,bingo场次详情弹窗中看广告开启比赛,ad_video_details_bingo,,1,1.64,绿币
2023/10/13,1.16267E+18,20000,3.09,bingo场次详情弹窗中获取10个道具,ad_video_details_powerup,,4,1.29,绿币
2023/10/14,1.1627E+18,1610000,1.58,bingo额外wild技能广告,ad_video_wild,,3,1.58,绿币
2023/10/14,1.1628E+18,180000,0.2,cash game获得幸运数字,ad_video_cashgame_num,,1,20000,金币
2023/10/15,1.16316E+18,893000,1.98,通用翻倍奖励,ad_video_popup_bonus,任务奖励,2,1.47,绿币
2023/10/15,1.16328E+18,1580000,2.54,cash game获得幸运数字,ad_video_cashgame_num,,2,1.94,绿币
2023/10/15,1.16329E+18,540000,1.47,看广告开启活动场次-海星之旅,ad_video_starfish,,2,1.18,绿币
2023/10/15,1.16327E+18,10540000,0.9,通用翻倍奖励,ad_video_popup_bonus,礼物-在线奖励,2,0.7,绿币
2023/10/15,1.16327E+18,640000,1.32,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,1.32,绿币
2023/10/15,1.16327E+18,180000,1.49,bingo额外wild技能广告,ad_video_wild,,2,1.39,绿币
2023/10/15,1.16335E+18,640000,0.73,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,0.73,绿币
2023/10/15,1.16339E+18,740000,1.38,看广告开启活动场次-海星之旅,ad_video_starfish,,2,1.09,绿币
2023/10/13,1.16197E+18,4237639,23.92,bingo场次详情弹窗中获取10个道具,ad_video_details_powerup,,1,299164,金币
2023/10/13,1.16168E+18,10842777,34.28,通用翻倍奖励,ad_video_popup_bonus,礼物-在线奖励,0,639610,金币
2023/10/15,1.16324E+18,180000,1.62,bingo额外wild技能广告,ad_video_wild,,2,1.52,绿币
2023/10/15,1.16312E+18,1181000,2.95,通用翻倍奖励,ad_video_popup_bonus,标记海星,3,2.95,绿币
2023/10/15,1.16314E+18,2540000,1.66,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,1.66,绿币
2023/10/15,1.16316E+18,33000,3.92,bingo场次中广告获取道具的弹窗,ad_video_popup_powerup,,5,4.15,绿币
2023/10/15,1.16316E+18,840000,2.06,通用翻倍奖励,ad_video_popup_bonus,礼物-在线奖励,2,1.75,绿币
2023/10/15,1.16309E+18,540000,1.53,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,1.33,绿币
2023/10/15,1.16334E+18,1540000,1.23,看广告开启活动场次-海星之旅,ad_video_starfish,,2,0.92,绿币
2023/10/15,1.16312E+18,540000,0.38,看广告开启活动场次-海星之旅,ad_video_starfish,,2,20000,金币
2023/10/15,1.15047E+18,173000,0.6,bingo场次中广告获取道具的弹窗,ad_video_popup_powerup,,1,-1.99,绿币
2023/10/15,1.1631E+18,540000,0.37,bingo场次详情弹窗中获取10个道具,ad_video_details_powerup,,1,0.27,绿币
2023/10/15,1.16316E+18,740000,0.85,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,0.85,绿币
2023/10/15,1.16314E+18,740000,1.43,通用翻倍奖励,ad_video_popup_bonus,礼物-在线奖励,0,1.43,绿币
2023/10/13,1.16236E+18,234000,2.37,bingo场次中广告获取道具的弹窗,ad_video_popup_powerup,,1,-40000,金币
2023/10/15,1.1631E+18,740000,0.12,bingo额外wild技能广告,ad_video_wild,,2,2.11,绿币
2023/10/17,1.16268E+18,945000,6.71,7日签到补签广告,ad_video_checkin_remedy,,0,20000,金币
2023/10/17,1.16388E+18,740000,1.4,通用翻倍奖励,ad_video_popup_bonus,,2,1.4,绿币
2023/10/17,1.16388E+18,640000,1.97,看广告开启活动场次-海星之旅,ad_video_starfish,,2,1.73,绿币
2023/10/13,1.16268E+18,640000,0.22,bingo额外wild技能广告,ad_video_wild,,2,0.22,绿币
2023/10/17,1.16394E+18,1050000,1.58,通用翻倍奖励,ad_video_popup_bonus,礼物-在线奖励,2,1.48,绿币
2023/10/17,1.16113E+18,10940000,1.95,看广告开启活动场次-海星之旅,ad_video_starfish,,1,0.14,绿币
2023/10/13,1.16241E+18,640000,1.08,通用翻倍奖励,ad_video_popup_bonus,礼物-在线奖励,1,0.98,绿币
2023/10/17,1.16388E+18,640000,1.34,通用翻倍奖励,ad_video_popup_bonus,礼物-在线奖励,1,1.34,绿币
2023/10/17,1.16389E+18,10540000,1.23,通用翻倍奖励,ad_video_popup_bonus,,2,1.23,绿币
2023/10/16,1.16363E+18,5540000,3.69,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,3.69,绿币
2023/10/16,1.16294E+18,560000,0,7日签到补签广告,ad_video_checkin_remedy,,0,40000,金币
2023/10/16,1.1638E+18,640000,2.04,bingo额外wild技能广告,ad_video_wild,,2,1.04,绿币
2023/10/17,1.16383E+18,540000,1.58,礼物界面领取广告奖励,ad_video_gift_ad,,1,0.81,绿币
2023/10/17,1.14495E+18,7465382,40.17,看广告开启活动场次-大魔豆,ad_video_coin_tree,,0,392779,金币
2023/10/16,1.16377E+18,740000,1.54,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,1.54,绿币
2023/10/17,1.16384E+18,1140000,1.44,cash game获得幸运数字,ad_video_cashgame_num,,1,1.44,绿币
2023/10/13,1.16253E+18,1540000,0.26,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,0.26,绿币
2023/10/13,1.15948E+18,288674,1.09,看广告开启活动场次-大魔豆,ad_video_coin_tree,,1,0.53,绿币
2023/10/19,1.1547E+18,290000,4.23,看广告开启活动场次-海星之旅,ad_video_starfish,,3,2.03,绿币
2023/10/20,1.16492E+18,640000,0,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,20000,金币
2023/10/18,1.16453E+18,540000,1.72,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,1.52,绿币
2023/10/18,1.14723E+18,2363221,19.25,bingo场次详情弹窗中获取10个道具,ad_video_details_powerup,,0,0.5,绿币
2023/10/18,1.16441E+18,740000,2.31,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,2.31,绿币
2023/10/18,1.16451E+18,500000,3.01,bingo额外wild技能广告,ad_video_wild,,2,2.01,绿币
2023/10/16,1.16366E+18,640000,1.2,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,1.2,绿币
2023/10/18,1.16442E+18,540000,1.78,bingo场次详情弹窗中获取10个道具,ad_video_details_powerup,,1,1.68,绿币
2023/10/18,1.16448E+18,640000,2.25,看广告开启活动场次-海星之旅,ad_video_starfish,,2,1.99,绿币
2023/10/18,1.16448E+18,743000,1.43,通用翻倍奖励,ad_video_popup_bonus,礼物-在线奖励,1,1.43,绿币
2023/10/18,1.16449E+18,215000,1.46,看广告开启活动场次-海星之旅,ad_video_starfish,,1,1.35,绿币
2023/10/18,1.15938E+18,555000,4.95,通用翻倍奖励,ad_video_popup_bonus,标记海星,1,400000,金币
2023/10/18,1.16452E+18,743000,1.41,礼物界面领取广告奖励,ad_video_gift_ad,,2,0.96,绿币
2023/10/18,1.16449E+18,1040000,3.37,通用翻倍奖励,ad_video_popup_bonus,礼物-在线奖励,1,3.37,绿币
2023/10/16,1.16361E+18,640000,1.71,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,1.71,绿币
2023/10/18,1.1645E+18,500000,2,bingo额外wild技能广告,ad_video_wild,,2,1.5,绿币
2023/10/18,1.16103E+18,2432868,15.17,bingo额外wild技能广告,ad_video_wild,,1,417420,金币
2023/10/18,1.16451E+18,600000,3.79,bingo额外wild技能广告,ad_video_wild,,3,3.46,绿币
2023/10/18,1.16437E+18,540000,2.39,通用翻倍奖励,ad_video_popup_bonus,任务奖励,1,1.39,绿币
2023/10/18,1.16436E+18,740000,0.99,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,0.99,绿币
2023/10/18,1.16428E+18,740000,4.07,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,4.07,绿币
2023/10/18,1.16428E+18,1040000,1.06,bingo场次详情弹窗中获取10个道具,ad_video_details_powerup,,1,1.06,绿币
2023/10/18,1.16438E+18,1040000,2.64,bingo额外wild技能广告,ad_video_wild,,2,2.64,绿币
2023/10/18,1.16419E+18,640000,2.04,bingo场次详情弹窗中获取10个道具,ad_video_details_powerup,,1,2.04,绿币
2023/10/18,1.15653E+18,27113125,45.86,看广告开启活动场次-大魔豆,ad_video_coin_tree,,1,0.51,绿币
2023/10/18,1.16429E+18,640000,2.48,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,2.48,绿币
2023/10/13,1.1496E+18,2584210,15.45,bingo场次中广告获取道具的弹窗,ad_video_popup_powerup,,1,-360000,金币
2023/10/18,1.16439E+18,640000,2.25,通用翻倍奖励,ad_video_popup_bonus,礼物-在线奖励,2,1.97,绿币
2023/10/18,1.16439E+18,30000,2.31,看广告开启活动场次-海星之旅,ad_video_starfish,,1,1.35,绿币
2023/10/18,1.14895E+18,1338219,9.89,cash game获得幸运数字,ad_video_cashgame_num,,0,0.57,绿币
2023/10/18,1.15703E+18,2322529,34.18,通用翻倍奖励,ad_video_popup_bonus,魔豆场奖励,1,228576,金币
2023/10/18,1.16442E+18,740000,2.5,bingo额外wild技能广告,ad_video_wild,,2,2.5,绿币
2023/10/18,1.16434E+18,1040000,5.29,看广告开启活动场次-海星之旅,ad_video_starfish,,0,3.21,绿币
2023/10/16,1.16353E+18,640000,1.6,通用翻倍奖励,ad_video_popup_bonus,礼物-在线奖励,1,1.6,绿币
2023/10/18,1.16439E+18,640000,1.42,通用翻倍奖励,ad_video_popup_bonus,礼物-在线奖励,1,1.42,绿币
2023/10/18,1.16443E+18,280000,0.99,bingo额外wild技能广告,ad_video_wild,,2,0.99,绿币
2023/10/18,1.15177E+18,57494583,127.86,登录奖励恢复连续登录,ad_video_login_recovery,,0,356884,金币
2023/10/18,1.16433E+18,740000,1.99,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,1.99,绿币
2023/10/18,1.16431E+18,700000,1.58,bingo额外wild技能广告,ad_video_wild,,2,1.58,绿币
2023/10/16,1.16368E+18,380000,0.38,bingo额外wild技能广告,ad_video_wild,,2,0.38,绿币
2023/10/18,1.16432E+18,640000,4.19,bingo场次详情弹窗中获取10个道具,ad_video_details_powerup,,1,4.19,绿币
2023/10/18,1.16434E+18,5540000,1.29,bingo额外wild技能广告,ad_video_wild,,2,1.29,绿币
2023/10/18,1.16434E+18,540000,2.21,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,2.01,绿币
2023/10/18,1.16448E+18,540000,3.01,通用翻倍奖励,ad_video_popup_bonus,任务奖励,1,2.91,绿币
2023/10/18,1.16446E+18,1040000,4.51,通用翻倍奖励,ad_video_popup_bonus,任务奖励,2,4.03,绿币
2023/10/18,1.16439E+18,540000,2.02,7日签到双倍奖励广告,ad_video_checkin_double,,0,1.92,绿币
2023/10/18,1.16448E+18,540000,1.44,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,0.94,绿币
2023/10/18,1.16447E+18,20000,1.44,bingo额外wild技能广告,ad_video_wild,,3,1.34,绿币
2023/10/18,1.135E+18,2013998,10.87,登录奖励恢复连续登录,ad_video_login_recovery,,0,0,金币
2023/10/18,1.15938E+18,2040000,29.61,bingo额外wild技能广告,ad_video_wild,,1,-360000,金币
2023/10/16,1.1635E+18,740000,1.24,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,1.24,绿币
2023/10/16,1.16383E+18,740000,0.85,bingo额外wild技能广告,ad_video_wild,,2,0.85,绿币
2023/10/16,1.15567E+18,27308609,65.26,通用翻倍奖励,ad_video_popup_bonus,礼物-在线奖励,0,301277,金币
2023/10/16,1.16372E+18,540000,1.68,通用翻倍奖励,ad_video_popup_bonus,,2,1.48,绿币
2023/10/16,1.16349E+18,540000,1.74,看广告开启活动场次-海星之旅,ad_video_starfish,,2,1.35,绿币
2023/10/16,1.16379E+18,640000,0,bingo额外wild技能广告,ad_video_wild,,1,20000,金币
2023/10/16,1.16368E+18,540000,1.29,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,1.19,绿币
2023/10/16,1.16368E+18,740000,0.81,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,0.81,绿币
2023/10/16,1.16362E+18,540000,0.77,看广告开启活动场次-海星之旅,ad_video_starfish,,2,0.44,绿币
2023/10/16,1.15019E+18,2174138,21.32,登录奖励恢复连续登录,ad_video_login_recovery,,0,31849,金币
2023/10/16,1.16365E+18,540000,1.67,通用翻倍奖励,ad_video_popup_bonus,任务奖励,1,1.47,绿币
2023/10/16,1.16384E+18,1140000,1.27,看广告开启活动场次-海星之旅,ad_video_starfish,,2,1.05,绿币
2023/10/16,1.16378E+18,4460000,2.59,cash game获得幸运数字,ad_video_cashgame_num,,3,1.05,绿币
2023/10/16,1.16379E+18,640000,2.45,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,2.45,绿币
2023/10/16,1.1638E+18,1040000,1.41,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,1.41,绿币
2023/10/16,1.16379E+18,540000,1.36,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,1.26,绿币
2023/10/16,1.16375E+18,940000,1.82,看广告开启活动场次-海星之旅,ad_video_starfish,,2,1.45,绿币
2023/10/16,1.16376E+18,180000,2.03,bingo额外wild技能广告,ad_video_wild,,2,1.53,绿币
2023/10/16,1.16372E+18,780000,1.08,cash game获得幸运数字,ad_video_cashgame_num,,2,0.88,绿币
2023/10/16,1.16372E+18,280000,1.39,看广告开启活动场次-海星之旅,ad_video_starfish,,3,1.11,绿币
2023/10/16,1.16376E+18,540000,0.38,bingo场次详情弹窗中获取10个道具,ad_video_details_powerup,,1,0.28,绿币
2023/10/16,1.16379E+18,940000,3.31,cash game获得幸运数字,ad_video_cashgame_num,,2,2.07,绿币
2023/10/16,1.16377E+18,1040000,0.62,看广告开启活动场次-海星之旅,ad_video_starfish,,2,0.34,绿币
2023/10/16,1.16378E+18,540000,1.84,通用翻倍奖励,ad_video_popup_bonus,任务奖励,1,1.64,绿币
2023/10/16,1.16377E+18,180000,1.19,bingo额外wild技能广告,ad_video_wild,,2,0.69,绿币
2023/10/13,1.16061E+18,7164072,36.16,bingo额外wild技能广告,ad_video_wild,,1,65389,金币
2023/10/16,1.16377E+18,540000,2.48,通用翻倍奖励,ad_video_popup_bonus,礼物-在线奖励,2,1.12,绿币
2023/10/16,1.1638E+18,380000,1.68,通用翻倍奖励,ad_video_popup_bonus,礼物-在线奖励,2,1.48,绿币
2023/10/16,1.1612E+18,1140000,2.92,通用翻倍奖励,ad_video_popup_bonus,标记海星,1,400000,金币
2023/10/16,1.16376E+18,640000,1.71,通用翻倍奖励,ad_video_popup_bonus,礼物-在线奖励,1,1.71,绿币
2023/10/16,1.16331E+18,7272000,9.67,看广告开启活动场次-海星之旅,ad_video_starfish,,1,1.32,绿币
2023/10/16,1.15173E+18,172000,1.62,bingo场次详情弹窗中看广告开启比赛,ad_video_details_bingo,,1,0.1,绿币
2023/10/16,1.1637E+18,540000,0.2,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,20000,金币
2023/10/16,1.16368E+18,1240000,2.29,bingo场次中广告获取道具的弹窗,ad_video_popup_powerup,,3,1.22,绿币
2023/10/16,1.16373E+18,640000,0.95,看广告开启活动场次-海星之旅,ad_video_starfish,,2,0.81,绿币
2023/10/16,1.15432E+18,563000,9.22,看广告开启活动场次-海星之旅,ad_video_starfish,,1,0.51,绿币
2023/10/16,1.1636E+18,540000,2.68,通用翻倍奖励,ad_video_popup_bonus,礼物-在线奖励,1,2.18,绿币
2023/10/16,1.16358E+18,740000,1.29,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,1.29,绿币
2023/10/16,1.16353E+18,540000,1.93,通用翻倍奖励,ad_video_popup_bonus,礼物-在线奖励,1,1.43,绿币
2023/10/16,1.16356E+18,540000,0.67,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,0.57,绿币
2023/10/16,1.16364E+18,640000,2.8,看广告开启活动场次-海星之旅,ad_video_starfish,,2,2.37,绿币
2023/10/16,1.16359E+18,540000,1.53,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,1.43,绿币
2023/10/16,1.13724E+18,1589916,14.51,bingo场次详情弹窗中获取10个道具,ad_video_details_powerup,,1,0.03,绿币
2023/10/16,1.16348E+18,740000,1.73,看广告开启活动场次-海星之旅,ad_video_starfish,,2,1.56,绿币
2023/10/16,1.16347E+18,640000,1.41,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,1.41,绿币
2023/10/16,1.16349E+18,540000,0.2,通用翻倍奖励,ad_video_popup_bonus,礼物-在线奖励,1,20000,金币
2023/10/16,1.14441E+18,1016272,14.59,登录奖励恢复连续登录,ad_video_login_recovery,,0,553272,金币
2023/10/16,1.16221E+18,450000,7.64,通用翻倍奖励,ad_video_popup_bonus,任务奖励,0,120000,金币
2023/10/16,1.16346E+18,540000,2.08,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,1.88,绿币
2023/10/16,1.16348E+18,540000,1.12,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,1.02,绿币
2023/10/16,1.16358E+18,540000,0.57,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,0.47,绿币
2023/10/13,1.15948E+18,4023547,0,bingo额外wild技能广告,ad_video_wild,,1,100000,金币
2023/10/16,1.15434E+18,15547901,41.05,cash game获得幸运数字,ad_video_cashgame_num,,0,0.55,绿币
2023/10/13,1.14552E+18,4141297,89.18,通用翻倍奖励,ad_video_popup_bonus,礼物-在线奖励,0,100000,金币
