user_id,当前角色个数,当前战斗力,可挑战关卡,等级,当前钻石,渠道,游戏次数,累计获取钻石,累计获取金币,累计角色抽卡,累计广告次数
1188237450544164864,7,365,5,12,298,Apple Search Ads,11.0,3428.0,515840.0,9.0,10.0
1188244490431762440,5,447,6,11,853,Unity ads_MB,5.0,5003.0,462240.0,7.0,2.0
1188245794629623808,3,65,3,4,1004,Organic,5.0,854.0,58353.0,2.0,null
1188253682844577792,2,0,2,2,11,Unattributed,2.0,11.0,2120.0,1.0,null
1188254980373483520,2,56,2,2,150,Google Ads ACI,1.0,100.0,1080.0,1.0,null
1188261518194515976,4,186,4,10,2071,Organic,4.0,1621.0,334770.0,3.0,1.0
1188261936756699136,6,111,3,7,146,Unattributed,7.0,1176.0,110104.0,6.0,3.0
1188276056377794564,6,183,3,9,286,Apple Search Ads,5.0,1386.0,216131.0,8.0,2.0
1188287191441223680,2,79,3,3,788,Unity ads_MB,3.0,688.0,31220.0,1.0,null
1188294832771043328,2,130,3,9,1028,Google Ads ACI,5.0,708.0,177112.0,1.0,6.0
1188297860135784448,6,82,3,8,515,Google Ads ACI,5.0,1445.0,167204.0,6.0,null
1188313317559508992,11,942,9,15,285,Unattributed,21.0,5805.0,1157563.0,31.0,30.0
1188346546727428096,5,565,9,11,3016,Google Ads ACI,23.0,3806.0,622382.0,8.0,26.0
1188360968845930496,7,646,8,13,1391,Google Ads ACI,13.0,4691.0,808218.0,10.0,36.0
1188368163188772864,2,65,3,4,675,Organic,2.0,525.0,32620.0,1.0,null
1188375292960321536,2,187,4,9,2376,Organic,8.0,1966.0,235886.0,1.0,6.0
1188393360042242048,4,196,4,9,2170,Unity ads_MB,7.0,1900.0,275509.0,3.0,7.0
1188406103533170688,9,327,6,12,7,Google Ads ACI,19.0,3057.0,526332.0,17.0,5.0
1188406138719186944,16,1717,9,19,3574,Organic,12.0,9884.0,1856986.0,43.0,2.0
1188410422567374848,1,15,2,3,244,Applovin,5.0,144.0,51071.0,null,2.0
1188418086554841088,7,272,6,10,211,Google Ads ACI,14.0,2801.0,479761.0,8.0,2.0
1188454492849319936,3,131,3,8,1328,Unattributed,4.0,978.0,147694.0,2.0,2.0
1188456909062021120,9,238,4,5,68,Google Ads ACI,4.0,2268.0,164110.0,14.0,6.0
1188470332382519296,3,191,4,11,1614,Applovin,6.0,1144.0,344272.0,3.0,6.0
1188473255254560768,5,147,3,8,52,Organic,4.0,992.0,154250.0,5.0,1.0
1188481789635604484,6,476,8,12,2714,Applovin,16.0,2769.0,542070.0,7.0,22.0
1188487393187999744,3,148,3,9,1276,Applovin,10.0,1176.0,186351.0,3.0,7.0
1188488251862683648,3,56,2,2,140,Google Ads ACI,2.0,390.0,868.0,2.0,null
1188492448511303680,5,240,3,9,689,Applovin,4.0,1489.0,248916.0,7.0,4.0
1188496853289672706,8,699,8,12,1775,Applovin,9.0,5230.0,652256.0,11.0,31.0
1188505211082117120,5,177,3,8,434,Organic,6.0,1114.0,175953.0,5.0,3.0
1188525242465656832,2,142,4,6,1132,Google Ads ACI,4.0,1282.0,92215.0,2.0,6.0
1188526029728124928,5,270,5,10,222,Organic,6.0,2312.0,326610.0,8.0,8.0
1188528806252523520,2,25,2,3,138,Organic,5.0,38.0,2963.0,1.0,null
1188533565957087234,5,55,3,8,296,Google Ads ACI,3.0,546.0,100000.0,4.0,2.0
1188548981253214209,4,469,7,13,612,Unity ads_MB,11.0,3882.0,593727.0,6.0,4.0
1188563220307128320,6,183,3,8,183,Applovin,6.0,1033.0,139878.0,6.0,4.0
1188565226568556546,3,77,3,8,1132,Google Ads ACI,3.0,782.0,111843.0,2.0,1.0
1188569862771838976,2,116,3,9,1395,Unity ads_MB,4.0,995.0,200340.0,2.0,3.0
1188582919652773888,5,224,3,10,485,Google Ads ACI,7.0,1615.0,259601.0,8.0,11.0
1188594355120644096,7,335,7,13,448,Applovin,19.0,4318.0,764985.0,11.0,11.0
1188597109780127752,4,183,6,9,1344,Unity ads_MB,18.0,1844.0,269877.0,8.0,4.0
1188608822852198400,4,226,3,8,1686,Tiktok Installs,3.0,1336.0,119130.0,5.0,null
1188611198317240320,7,336,7,11,1026,Unattributed,13.0,3536.0,578906.0,7.0,4.0
1188620601384775685,4,126,4,9,2065,Google Ads ACI,3.0,1665.0,228518.0,3.0,2.0
1188631825199673344,3,75,3,9,1476,Organic,6.0,1076.0,206217.0,2.0,1.0
1188638031716823040,11,368,6,11,452,Google Ads ACI,6.0,4242.0,538682.0,18.0,15.0
1188638827439198208,7,144,4,9,279,Unattributed,6.0,1979.0,220932.0,10.0,5.0
1188645836368650240,9,752,10,16,55,Organic,15.0,6105.0,1173391.0,19.0,null
1188704181284773895,3,66,3,7,1095,Organic,4.0,795.0,104351.0,2.0,1.0
1188741331858497536,4,339,6,11,2134,TT-madhouse,8.0,3304.0,498471.0,5.0,7.0
1188770089999015936,5,376,6,12,2036,Google Ads ACI,9.0,2936.0,470217.0,5.0,8.0
1188795617502040064,8,368,5,12,807,Organic,10.0,3157.0,623382.0,15.0,25.0
1188811379574841346,3,333,4,11,1241,Applovin,5.0,2031.0,326190.0,3.0,4.0
1188816463096451072,6,255,4,6,1383,Google Ads ACI,3.0,1563.0,93453.0,8.0,null
1188817674914766848,4,47,2,3,21,Google Ads ACI,5.0,521.0,26305.0,3.0,2.0
1188825285198352384,9,465,8,11,188,Organic,15.0,3238.0,592432.0,19.0,21.0
1188839016561123328,4,189,6,8,2616,Unity ads_MB,12.0,2266.0,266397.0,5.0,15.0
1188841350347366400,4,197,3,4,276,TT-madhouse,7.0,1026.0,97739.0,6.0,6.0
1188844414504542212,9,397,8,11,546,Google Ads ACI,18.0,3096.0,589963.0,17.0,17.0
1188888671827271680,7,441,7,12,387,Google Ads ACI,9.0,3177.0,602470.0,15.0,2.0
1188888741695987712,7,342,7,13,2811,Google Ads ACI,16.0,3401.0,673809.0,7.0,5.0
1188897783025766400,5,237,6,12,2495,Google Ads ACI,7.0,3185.0,471108.0,6.0,20.0
1188908047997607936,3,94,3,8,1355,Organic,8.0,1235.0,155150.0,2.0,4.0
1188909460806971394,2,87,3,7,1107,Organic,4.0,807.0,108116.0,1.0,3.0
1188914243693449216,2,119,3,8,1062,Applovin,5.0,712.0,114750.0,2.0,2.0
1188915074782208006,3,75,3,9,139,Applovin,5.0,669.0,191619.0,2.0,5.0
1188921227813597185,7,411,7,11,1356,Unattributed,8.0,3856.0,498224.0,17.0,21.0
1188925894270398464,7,523,7,10,590,Organic,9.0,3140.0,387896.0,16.0,16.0
1188933255479431168,5,233,3,7,3,Google Ads ACI,6.0,1203.0,123571.0,8.0,2.0
1188954441676492800,8,303,4,9,66,Applovin,5.0,1766.0,239958.0,9.0,7.0
1188955469188706304,7,365,8,13,177,Organic,15.0,3847.0,804855.0,17.0,26.0
1188956870224646147,9,604,8,11,2827,Organic,13.0,3617.0,505637.0,10.0,9.0
1188964183236943872,7,239,4,10,215,TT-madhouse,7.0,2165.0,283792.0,11.0,13.0
1188989297286459406,4,200,5,10,2381,Unattributed,9.0,1931.0,365089.0,4.0,2.0
1188994003291353089,10,648,7,14,170,Organic,25.0,4892.0,870025.0,20.0,34.0
1189015576488452096,4,108,3,6,99,Organic,4.0,749.0,71660.0,5.0,1.0
1189019907048611844,4,193,3,7,25,Organic,8.0,1685.0,177529.0,8.0,4.0
1189022254227271680,6,188,5,8,175,Google Ads ACI,9.0,2745.0,237850.0,8.0,4.0
1189033835614965760,4,526,7,12,213,Organic,11.0,3583.0,592110.0,6.0,10.0
1189041120785477632,7,912,10,14,374,Organic,26.0,6224.0,1121819.0,9.0,37.0
1189046031019421696,4,262,5,8,1346,Unattributed,5.0,2336.0,174610.0,4.0,3.0
1189085098058715136,3,132,3,8,1183,Organic,5.0,933.0,145056.0,2.0,1.0
1189112501325803520,6,188,4,9,1598,Applovin,6.0,1198.0,185721.0,6.0,1.0
1189125545678348288,3,178,3,8,75,Google Ads ACI,4.0,1065.0,140006.0,3.0,2.0
1189126882365288448,13,504,5,10,520,TT-madhouse,6.0,3070.0,343205.0,20.0,11.0
1189155834601414656,3,131,3,8,749,Applovin,4.0,1099.0,139653.0,3.0,5.0
1189165181523992582,6,245,5,10,277,Applovin,8.0,1627.0,315624.0,9.0,6.0
1189202872605085696,4,363,7,10,2173,Organic,7.0,3063.0,387350.0,6.0,14.0
1189206575437320192,9,601,8,12,209,Organic,8.0,3599.0,683880.0,16.0,10.0
1189243629151989760,4,380,8,11,1001,Google Ads ACI,20.0,3071.0,583006.0,7.0,19.0
1189259930255757312,9,277,5,11,15,Organic,8.0,2165.0,423283.0,13.0,4.0
1189302292734554112,4,223,4,11,2632,Google Ads ACI,9.0,2082.0,360155.0,3.0,1.0
1189311541233590278,2,38,2,2,481,Google Ads ACI,3.0,431.0,1010.0,1.0,null
1189328878712131584,4,296,6,11,3266,Google Ads ACI,12.0,2796.0,479116.0,5.0,12.0
1189333368316108808,7,274,6,11,357,Organic,9.0,2507.0,405283.0,14.0,7.0
1189333565494530048,8,664,5,14,1013,Google Ads ACI,6.0,4183.0,760401.0,10.0,20.0
1189333875562651648,3,97,3,7,615,TT-madhouse,4.0,615.0,96175.0,3.0,null
1189334622522056704,7,376,4,10,1761,Applovin,5.0,1911.0,276370.0,8.0,7.0
1189334921919868928,10,477,8,12,267,Applovin,26.0,4117.0,774526.0,22.0,31.0
1189336963044356098,3,117,3,9,978,Applovin,5.0,898.0,182410.0,2.0,4.0
1189337769936166912,3,62,3,8,1209,Organic,2.0,859.0,139464.0,2.0,null
1189353103913127936,6,359,6,9,226,Organic,19.0,2826.0,362859.0,15.0,3.0
1189354994852171778,4,158,3,9,1898,Google Ads ACI,9.0,1498.0,230524.0,3.0,18.0
1189359206977777666,3,156,3,8,735,Google Ads ACI,6.0,1155.0,144660.0,2.0,11.0
1189367796987858944,3,263,3,9,600,Unattributed,3.0,1540.0,239060.0,3.0,10.0
1189372124389711872,7,584,7,12,1071,Organic,14.0,3561.0,632009.0,11.0,18.0
1189382456579465216,4,260,6,8,2436,Google Ads ACI,11.0,2086.0,213934.0,5.0,1.0
1189389682119553024,1,0,1,2,50,Unattributed,2.0,null,130.0,null,null
1189390310665363456,4,110,3,8,197,Google Ads ACI,5.0,1047.0,139983.0,7.0,1.0
1189393031699107840,4,176,4,10,935,Unattributed,4.0,1905.0,277330.0,3.0,1.0
1189398534160392192,6,171,4,9,82,Organic,7.0,2402.0,313560.0,11.0,null
1189407763281747968,3,149,3,9,1779,Organic,5.0,1379.0,201570.0,2.0,5.0
1189420093629538304,2,58,2,2,479,Google Ads ACI,2.0,429.0,4095.0,1.0,1.0
1189446673680576512,5,131,3,8,75,Google Ads ACI,4.0,1305.0,135379.0,7.0,1.0
1189450587255615488,10,665,8,12,1,Organic,21.0,3691.0,762496.0,17.0,21.0
1189455302018215936,8,299,5,11,190,Google Ads ACI,6.0,2040.0,352377.0,12.0,17.0
1189456674797129734,4,274,6,7,1217,Organic,8.0,2257.0,159235.0,4.0,2.0
1189459518510080000,3,92,3,8,1498,Tiktok Installs,5.0,1228.0,152330.0,2.0,null
1189489502746324992,4,436,7,12,4108,Google Ads ACI,16.0,3588.0,738743.0,7.0,39.0
1189497921188405254,5,266,5,9,447,Tiktok Installs,7.0,1687.0,220712.0,4.0,14.0
1189510288106328064,5,150,3,9,173,Google Ads ACI,2.0,973.0,208668.0,6.0,null
1189512260939157504,7,511,8,12,1260,Google Ads ACI,17.0,3610.0,556541.0,17.0,33.0
1189517989632806913,7,301,3,11,218,Applovin,7.0,1768.0,307381.0,10.0,4.0
1189526824523145218,12,802,9,13,21,Organic,14.0,4231.0,717916.0,27.0,28.0
1189535328671633408,4,243,5,8,2076,Applovin,9.0,2106.0,206720.0,5.0,13.0
1189536267444948992,3,250,3,9,2452,Google Ads ACI,9.0,1739.0,255800.0,2.0,8.0
1189540947898150912,3,174,4,10,2669,Organic,9.0,2647.0,477721.0,3.0,18.0
1189542134131204100,13,1033,8,14,67,Applovin,50.0,6417.0,1489561.0,31.0,55.0
1189546831617462272,2,43,3,3,171,Unity ads_MB,2.0,71.0,18843.0,1.0,null
1189570423474360320,3,79,2,2,629,Organic,4.0,579.0,24640.0,2.0,null
1189582431867383808,9,786,9,13,1254,Applovin,16.0,4814.0,922947.0,21.0,36.0
1189587517062524928,9,447,8,12,95,Amoad-DH,21.0,3345.0,693605.0,20.0,10.0
1189592380106346496,3,160,3,9,1158,Google Ads ACI,6.0,998.0,208531.0,2.0,null
1189597984745074688,3,215,3,9,809,TT-madhouse,5.0,1749.0,228511.0,3.0,6.0
1189598688964513792,4,129,3,9,1088,Applovin,7.0,688.0,204073.0,3.0,3.0
1189605149870403584,6,666,8,14,1038,Organic,25.0,4528.0,1135284.0,11.0,60.0
1189617616256249856,9,591,7,13,239,Google Ads ACI,8.0,3428.0,1034226.0,16.0,2.0
1189622981437952000,4,355,4,10,1152,Applovin,6.0,2442.0,275119.0,3.0,10.0
1189648736075132928,5,116,3,9,119,Applovin,2.0,919.0,180420.0,6.0,null
1189649174367309824,9,232,5,10,373,Applovin,5.0,2323.0,303787.0,12.0,9.0
1189650877883883520,7,419,4,11,280,Applovin,6.0,2730.0,400756.0,13.0,15.0
1189654383990681600,2,252,3,9,324,Applovin,4.0,1264.0,245080.0,2.0,1.0
1189656154792271872,9,411,4,10,313,Applovin,3.0,2863.0,402483.0,16.0,2.0
1189658021395959808,3,289,4,11,1327,Organic,13.0,1897.0,301100.0,3.0,28.0
1189663898513444866,2,50,3,6,180,Unattributed,5.0,220.0,51075.0,1.0,1.0
1189670460753711108,8,603,9,12,2678,Google Ads ACI,23.0,3958.0,648752.0,15.0,22.0
1189670850865934336,12,762,6,15,165,Google Ads ACI,12.0,4645.0,879380.0,29.0,26.0
1189677520593620992,2,94,2,2,70,Unattributed,3.0,320.0,1483.0,2.0,2.0
1189681933110484992,14,595,8,15,1802,Organic,8.0,8272.0,932944.0,42.0,null
1189682613854408704,11,417,7,10,489,Google Ads ACI,7.0,3299.0,349845.0,18.0,19.0
1189688080999653378,8,462,8,11,7,Google Ads ACI,13.0,3577.0,529217.0,16.0,33.0
1189693384197939208,7,519,8,11,195,TT-madhouse,9.0,3385.0,496481.0,13.0,5.0
1189693855998423042,4,165,4,9,2470,Unattributed,7.0,2070.0,211560.0,3.0,7.0
1189699372284121090,4,94,3,3,90,Google Ads ACI,3.0,590.0,34620.0,4.0,null
1189700100713091072,3,153,3,9,2007,Applovin,5.0,1557.0,228400.0,3.0,14.0
1189702071939502093,2,126,3,10,1076,Google Ads ACI,6.0,756.0,205320.0,2.0,null
1189707083260366848,4,224,4,10,56,Organic,7.0,2006.0,310747.0,11.0,5.0
1189708583575494656,10,534,7,15,432,Google Ads ACI,22.0,4172.0,1022818.0,22.0,37.0
1189731723575828480,3,98,3,8,1066,Google Ads ACI,5.0,766.0,107096.0,2.0,1.0
1189742811142955008,11,422,7,13,1218,Applovin,13.0,4668.0,661918.0,20.0,20.0
1189758840837509120,4,121,3,9,153,Google Ads ACI,3.0,1253.0,245154.0,7.0,2.0
1189783835349364736,5,403,7,11,2843,Organic,6.0,2363.0,393808.0,5.0,1.0
1189803383779758080,5,178,3,8,400,Organic,5.0,1250.0,177346.0,7.0,1.0
1189804726720409600,7,649,9,14,1758,Organic,19.0,5293.0,1119477.0,20.0,40.0
1189806365711802368,6,154,3,8,213,Applovin,7.0,1363.0,195960.0,7.0,1.0
1189832706440044544,5,241,5,10,321,Unity ads_MB,7.0,1991.0,259102.0,9.0,2.0
1189834731668123648,8,412,7,13,1546,Organic,13.0,3796.0,671389.0,17.0,33.0
1189838428607361024,2,218,4,9,2466,Google Ads ACI,6.0,2076.0,248080.0,3.0,11.0
1189848518274060288,9,408,6,11,278,Organic,8.0,2688.0,438438.0,15.0,21.0
1189849033749827584,3,255,4,11,1316,Unattributed,5.0,2266.0,480520.0,3.0,4.0
1189850188462690304,3,75,3,7,1217,Google Ads ACI,6.0,917.0,108132.0,2.0,null
1189864647738527744,6,258,5,10,3173,Google Ads ACI,10.0,2723.0,314719.0,7.0,13.0
1189874652588023808,4,236,6,10,1756,Google Ads ACI,8.0,2646.0,360738.0,5.0,2.0
1189885326743576576,12,798,9,17,2906,Unity ads_MB,18.0,4916.0,1249623.0,24.0,22.0
1189895704202448902,5,177,4,8,871,Organic,5.0,1361.0,165699.0,5.0,2.0
1189910411625902080,3,297,5,9,1310,Organic,8.0,2250.0,269770.0,3.0,null
1189917228682719232,3,222,4,8,1588,Google Ads ACI,6.0,1638.0,183506.0,4.0,1.0
1189922495977754624,6,499,4,12,2806,Applovin,13.0,3576.0,467904.0,6.0,2.0
1189924542500311040,3,75,3,7,1242,Google Ads ACI,3.0,942.0,106666.0,2.0,null
1189933903775805444,11,778,7,12,2504,Organic,11.0,4994.0,680645.0,20.0,12.0
1189957579380371456,5,102,3,8,868,Google Ads ACI,4.0,1118.0,150970.0,4.0,1.0
1189959724825587712,2,70,3,7,479,Applovin,3.0,179.0,94056.0,1.0,null
1189979576223145984,5,263,5,11,1647,Google Ads ACI,8.0,2437.0,490428.0,4.0,19.0
1189987116302471176,9,410,7,10,52,Google Ads ACI,28.0,4702.0,624996.0,18.0,28.0
1189992824959930372,2,40,2,2,50,Seedapp-DH,2.0,null,510.0,1.0,null
1189995340976103424,3,123,3,9,1567,Unity ads_MB,6.0,1167.0,212930.0,2.0,3.0
1190000939205922822,4,441,6,14,3389,Organic,16.0,3879.0,758356.0,6.0,25.0
1190001231469223936,3,242,5,9,1288,Google Ads ACI,6.0,2468.0,296212.0,3.0,2.0
1190003436024770560,3,136,3,9,1638,Applovin,5.0,1318.0,203132.0,2.0,3.0
1190028453647224834,2,22,2,2,210,Amoad-DH,3.0,210.0,1130.0,1.0,null
1190032508486422530,4,210,4,8,1071,Applovin,5.0,1921.0,133477.0,6.0,5.0
1190040549638287362,8,168,5,11,512,Google Ads ACI,11.0,2362.0,392282.0,12.0,21.0
1190047901359812608,9,184,5,9,39,Organic,13.0,2939.0,268595.0,15.0,12.0
1190047914441846784,14,328,6,12,897,Google Ads ACI,7.0,3687.0,468594.0,20.0,7.0
1190049263497777154,3,235,5,11,4389,Applovin,7.0,3839.0,393202.0,1.0,2.0
1190051051324059652,9,345,6,10,423,Google Ads ACI,12.0,2973.0,338752.0,15.0,2.0
1190058270207774730,11,697,9,11,1222,Unattributed,12.0,3972.0,618767.0,22.0,10.0
1190060476227137536,5,243,5,9,135,Applovin,8.0,2435.0,325060.0,5.0,7.0
1190065448725524485,6,201,5,10,633,Google Ads ACI,7.0,1983.0,291370.0,7.0,2.0
1190066541685641222,13,606,8,13,120,Organic,40.0,4470.0,1158587.0,28.0,28.0
1190076883765563396,6,147,3,10,231,Organic,5.0,1671.0,281323.0,8.0,1.0
1190077160073736192,2,257,4,10,2668,Unattributed,9.0,2353.0,297478.0,1.0,5.0
1190094987656695814,4,103,4,9,2013,Applovin,4.0,1613.0,193896.0,3.0,9.0
1190123928341712896,2,285,4,9,1261,Organic,9.0,2201.0,237042.0,3.0,5.0
1190177776359976960,13,924,9,13,88,Organic,45.0,5947.0,1132428.0,34.0,44.0
1190181139726213120,3,133,3,8,1444,Organic,4.0,1094.0,152939.0,3.0,1.0
1190185601882660864,3,80,3,5,827,Applovin,5.0,707.0,71472.0,2.0,1.0
1190202854707572736,2,112,3,7,854,Seedapp-DH,5.0,554.0,116014.0,1.0,5.0
1190223093159702531,4,214,4,9,2830,Applovin,5.0,2480.0,332561.0,3.0,5.0
1190230761203044356,6,309,7,11,2250,Applovin,13.0,2230.0,461913.0,6.0,16.0
1190235426066010112,10,626,6,13,251,Google Ads ACI,6.0,3781.0,799703.0,17.0,null
1190239263594131456,5,464,7,12,1289,Organic,26.0,4659.0,762875.0,6.0,6.0
1190257207363514368,8,619,8,11,2290,Organic,11.0,3380.0,495541.0,11.0,9.0
1190262966847549440,12,931,11,16,2138,Unity ads_MB,42.0,7248.0,1383242.0,30.0,54.0
1190285615866843144,8,553,7,10,2691,Applovin,8.0,3581.0,427437.0,9.0,18.0
1190286661682995200,6,287,5,12,413,Applovin,14.0,3583.0,559600.0,10.0,28.0
1190326413115273216,3,226,4,10,1180,Google Ads ACI,9.0,2070.0,256397.0,2.0,3.0
1190327228076920834,8,196,6,9,410,Unity ads_MB,21.0,2730.0,324867.0,11.0,4.0
1190329742465699842,11,714,6,12,37,Google Ads ACI,6.0,4015.0,718380.0,18.0,19.0
1190330606840451074,2,211,3,9,1816,Organic,7.0,1416.0,199687.0,2.0,3.0
1190337296147156996,4,241,4,12,2455,Google Ads ACI,15.0,1955.0,473170.0,3.0,2.0
1190347080325935112,11,923,10,15,152,Applovin,21.0,5942.0,1075897.0,27.0,45.0
1190360778792767488,5,216,6,11,1706,Google Ads ACI,13.0,2496.0,480901.0,5.0,27.0
1190386461275336704,6,298,5,11,195,Applovin,6.0,2485.0,401437.0,9.0,2.0
1190396718374465536,4,81,3,9,1165,Applovin,5.0,1195.0,207820.0,3.0,1.0
1190399029167534087,3,259,5,11,2753,Applovin,7.0,2283.0,383023.0,3.0,4.0
1190402635635634180,9,274,6,10,407,Seedapp-DH,7.0,2357.0,367860.0,12.0,23.0
1190408545841975298,1,12,2,2,209,Amoad-DH,5.0,209.0,15550.0,null,1.0
1190416905635106820,4,299,4,10,1458,Organic,7.0,2199.0,331581.0,3.0,2.0
1190431568305336320,9,329,5,10,403,Applovin,12.0,2953.0,319697.0,14.0,11.0
1190432933597417472,9,390,5,8,575,Organic,6.0,2025.0,173606.0,12.0,4.0
1190434591349944320,6,203,5,9,2558,Applovin,10.0,2458.0,286260.0,6.0,10.0
1190446073169055750,5,570,7,12,334,Applovin,12.0,3704.0,674325.0,6.0,43.0
1190447761393201152,4,161,5,10,3587,Unattributed,5.0,3237.0,379480.0,4.0,18.0
1190452061527879680,2,56,2,2,134,Organic,2.0,84.0,2885.0,1.0,null
1190460870191222784,8,562,8,13,291,Organic,11.0,3881.0,687195.0,17.0,17.0
1190461791952445440,2,116,3,7,1306,Applovin,4.0,1216.0,150908.0,1.0,4.0
1190482949548552192,5,191,5,8,1071,Organic,6.0,1941.0,173419.0,4.0,5.0
1190557787566907392,6,219,4,8,32,Organic,6.0,1782.0,147364.0,10.0,3.0
1190567927955329026,11,698,8,13,19,Organic,13.0,4719.0,679589.0,28.0,14.0
1190589728303362048,4,70,3,9,186,Unattributed,3.0,986.0,212040.0,6.0,1.0
1190596406721654784,3,128,5,8,1633,Organic,7.0,1363.0,181457.0,3.0,null
1190624930488659970,3,262,5,11,2661,Organic,10.0,2111.0,376262.0,3.0,17.0
1190627780375617536,11,998,10,15,1755,Organic,27.0,5245.0,1176380.0,19.0,35.0
1190636530276773900,8,300,6,9,102,Organic,10.0,2782.0,430590.0,14.0,22.0
1190651185455968261,10,338,8,12,158,Organic,27.0,3408.0,704850.0,20.0,18.0
1190655111920103424,11,776,9,15,1297,Organic,20.0,4767.0,867835.0,21.0,2.0
1190655456779964418,3,144,3,9,1723,Google Ads ACI,6.0,1483.0,248630.0,2.0,21.0
1190666328000696320,7,280,6,14,114,Applovin,10.0,3094.0,636669.0,13.0,16.0
1190668435936260096,5,141,3,8,17,Organic,4.0,697.0,22917.0,5.0,null
1190673225659453444,3,0,2,2,771,Google Ads ACI,2.0,721.0,42083.0,2.0,2.0
1190682675858386944,9,651,8,14,2167,Organic,19.0,5467.0,1122899.0,10.0,48.0
1190709855460007938,5,358,7,10,1864,Unattributed,9.0,3054.0,404200.0,6.0,7.0
1190720992721252358,7,70,3,9,84,Organic,4.0,1184.0,214629.0,8.0,3.0
1190724211744714752,4,126,3,7,75,Google Ads ACI,6.0,725.0,149150.0,4.0,null
1190724439247953920,10,567,7,7,530,Unity ads_MB,17.0,3150.0,273941.0,16.0,16.0
1190739970801799170,7,137,4,11,152,Organic,3.0,2002.0,390439.0,11.0,2.0
1190753744548012032,10,425,6,12,338,Organic,48.0,2788.0,544274.0,15.0,12.0
1190762421468270592,13,689,7,17,91,Applovin,7.0,5401.0,1137770.0,33.0,17.0
1190781241381621760,4,101,3,8,1328,Google Ads ACI,4.0,1328.0,218383.0,5.0,null
1190781344305647628,11,1271,11,13,220,Unattributed,30.0,5910.0,1116278.0,26.0,41.0
1190784879084703744,6,120,3,8,192,Amoad-DH,6.0,1042.0,141160.0,5.0,3.0
1190789690144333824,2,56,2,2,351,Unattributed,2.0,301.0,720.0,1.0,null
1190793557707853826,9,376,6,11,419,Google Ads ACI,11.0,2869.0,497769.0,18.0,12.0
1190795956115738624,3,146,4,8,1398,Amoad-DH,4.0,1048.0,136117.0,3.0,1.0
1190801173943160844,5,315,3,9,382,Organic,9.0,1562.0,153300.0,10.0,4.0
1190802327414509574,3,85,3,8,1452,Organic,3.0,1102.0,149336.0,2.0,1.0
1190803302065909760,9,364,6,12,297,Applovin,7.0,3027.0,465214.0,16.0,7.0
1190804070240104448,9,216,4,11,290,Google Ads ACI,7.0,2440.0,362290.0,12.0,16.0
1190806430395932672,3,107,3,6,49,Google Ads ACI,9.0,739.0,89764.0,2.0,null
1190807816009428992,4,156,3,9,194,Organic,2.0,994.0,215770.0,6.0,1.0
1190815965621788672,11,625,9,14,1383,Organic,19.0,3533.0,716225.0,22.0,9.0
1190831450681782276,6,379,7,13,1299,Unity ads_MB,13.0,1749.0,645302.0,10.0,12.0
1190832070046261248,6,165,4,10,1455,Organic,5.0,2663.0,446868.0,6.0,11.0
1190835313266667520,9,297,6,11,1132,Organic,7.0,3662.0,516064.0,15.0,26.0
1190839214493671424,12,971,8,14,2015,Organic,38.0,5669.0,1509760.0,18.0,48.0
1190841479212314624,4,260,4,10,2950,Unity ads_MB,13.0,2550.0,270259.0,3.0,5.0
1190857437435932672,1,10,1,1,0,Organic,1.0,null,null,null,null
1190861704553046016,3,152,5,11,2804,Applovin,5.0,2254.0,344830.0,3.0,4.0
1190904286494601216,3,150,5,9,1748,Applovin,10.0,1348.0,240499.0,3.0,3.0
1190922083173937152,6,166,3,8,20,Applovin,6.0,1170.0,137860.0,7.0,5.0
1190933331986878472,2,224,4,9,987,Applovin,5.0,1927.0,277270.0,3.0,2.0
1190934174316376064,4,307,4,11,1750,Google Ads ACI,11.0,1800.0,488763.0,5.0,1.0
1190942626669404160,8,487,7,11,293,Applovin,8.0,2823.0,473576.0,15.0,10.0
1190958156541333504,3,462,8,13,551,Google Ads ACI,16.0,3821.0,898054.0,2.0,34.0
1190978924750843904,10,804,11,12,1504,null,23.0,5434.0,870054.0,21.0,null
1190986068325838852,9,189,7,11,81,Unity ads_MB,9.0,2831.0,421899.0,17.0,5.0
1191023453851889670,12,639,7,8,81,Apple Search Ads,7.0,3631.0,275449.0,25.0,18.0
1191028459086811152,12,627,6,12,1175,Organic,13.0,3525.0,660666.0,18.0,30.0
1191033289889030144,6,154,5,7,7,Organic,6.0,1807.0,149740.0,10.0,16.0
1191035334582870016,8,717,10,12,2752,Organic,13.0,3822.0,589160.0,10.0,29.0
1191051510503444502,2,112,2,2,778,3D AD,2.0,728.0,69087.0,2.0,1.0
1191053298120011776,8,739,7,15,2224,Google Ads ACI,35.0,6161.0,1245914.0,8.0,44.0
1191053728271044612,11,916,9,15,149,Applovin,18.0,5039.0,1078156.0,23.0,20.0
1191053891756634113,11,757,8,14,184,Unattributed,22.0,4574.0,1126439.0,19.0,51.0
1191062829008953352,7,227,6,10,54,Organic,7.0,2604.0,339737.0,15.0,18.0
1191070637477605378,10,508,7,12,60,Google Ads ACI,12.0,3910.0,646409.0,16.0,36.0
1191091916750462976,2,206,4,9,2053,Organic,5.0,1813.0,237867.0,3.0,1.0
1191098286476365844,6,279,5,6,2259,Applovin,7.0,2009.0,118458.0,6.0,7.0
